,FM_cleanml009_faulty
MM_cleanml009_change_activation_function_mutated0_MP_softplus_2,0.0143 (reliable)
MM_cleanml009_change_activation_function_mutated0_MP_softsign_1,0.0025 (reliable)
MM_cleanml009_change_activation_function_mutated0_MP_softsign_2,0.0976 (reliable)
MM_cleanml009_change_activation_function_mutated0_MP_tanh_1,0.0056 (reliable)
MM_cleanml009_change_activation_function_mutated0_MP_tanh_2,0.0857 (reliable)
MM_cleanml009_change_batch_size_mutated0_MP_100_100,0.0053 (reliable)
MM_cleanml009_change_batch_size_mutated0_MP_400_400,0.0105 (reliable)
MM_cleanml009_change_batch_size_mutated0_MP_50_50,0.0081 (reliable)
MM_cleanml009_change_batch_size_mutated0_MP_800_800,0.0266 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_1,0.1861 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_100,0.0212 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_125,0.0161 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_132,0.0151 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_134,0.0190 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_135,0.0108 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_136,0.0184 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_137,0.0148 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_138,0.0171 (reliable)
MM_cleanml009_change_epochs_mutated0_MP_150,0.0096 (reliable)
MM_cleanml009_change_label_mutated0_MP_100,0.1104 (reliable)
MM_cleanml009_change_label_mutated0_MP_12.5,0.0605 (reliable)
MM_cleanml009_change_label_mutated0_MP_25.0,0.1308 (reliable)
MM_cleanml009_change_label_mutated0_MP_3.12,0.0195 (reliable)
MM_cleanml009_change_label_mutated0_MP_50.0,0.1439 (reliable)
MM_cleanml009_change_label_mutated0_MP_6.25,0.0355 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.0001,0.1048 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00055,0.0176 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00056,0.0118 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00058,0.0192 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.0006,0.0166 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00061,0.0149 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00067,0.0078 (reliable)
MM_cleanml009_change_learning_rate_mutated0_MP_False_0.00078,0.0143 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_binary_crossentropy,0.0059 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_categorical_crossentropy,0.1104 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_categorical_hinge,0.0459 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_hinge,0.0755 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_huber_loss,0.0034 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1417 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_logcosh,0.0083 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_mean_absolute_error,0.0534 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1109 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_mean_squared_error,0.0099 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0129 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_poisson,0.0174 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_squared_hinge,0.0523 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adadelta,0.1945 (unreliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adagrad,0.1686 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adamax,0.0344 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_nadam,0.0062 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_rmsprop,0.0072 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_sgd,0.1481 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_constant_1,0.1417 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_constant_2,0.0071 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0068 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.0090 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0090 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.0062 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_normal_1,0.0077 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_normal_2,0.0050 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0074 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_uniform_2,0.0034 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_identity_1,0.0169 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_identity_2,0.0118 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0069 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0044 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0065 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0053 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_ones_1,0.0489 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_ones_2,0.0509 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0075 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_orthogonal_2,0.0078 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_normal_1,0.0037 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_normal_2,0.0059 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0081 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0053 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0065 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0062 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0053 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0081 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_zeros_1,0.1417 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_zeros_2,0.0096 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_12.38,0.0185 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_18.57,0.0133 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_21.66,0.0123 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_24.75,0.0148 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_49.5,0.0273 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_6.19,0.0078 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_9.29,0.0093 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_99,0.1831 (unreliable)
MM_cleanml009_disable_batching_mutated0_MP,0.1469 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_100,0.1388 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_12.5,0.0506 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_25.0,0.0729 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_3.12,0.0211 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_50.0,0.1327 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_6.25,0.0292 (reliable)
MM_cleanml009_remove_activation_function_mutated0_MP_1,0.1461 (reliable)
MM_cleanml009_remove_activation_function_mutated0_MP_2,0.1254 (reliable)
MM_cleanml009_remove_bias_mutated0_MP_1,0.0068 (reliable)
MM_cleanml009_remove_bias_mutated0_MP_2,0.0040 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_100,0.1417 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_25.0,0.0102 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_28.12,0.0149 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_31.25,0.0183 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_34.38,0.0124 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_37.5,0.0195 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_50.0,0.0245 (reliable)
