,FM_deepfd006_faulty
MM_deepfd006_change_optimisation_function_mutated0_MP_adagrad,0.8065 (unreliable)
MM_deepfd006_change_optimisation_function_mutated0_MP_adam,0.8065 (unreliable)
MM_deepfd006_change_optimisation_function_mutated0_MP_adamax,0.8065 (unreliable)
MM_deepfd006_change_optimisation_function_mutated0_MP_nadam,0.8065 (unreliable)
MM_deepfd006_change_optimisation_function_mutated0_MP_rmsprop,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_constant_1,0.9431 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_constant_4,0.9431 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_constant_7,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3225 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.8140 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.8916 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_normal_1,0.2459 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_normal_4,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_normal_7,0.8986 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_uniform_1,0.9431 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_uniform_4,0.4919 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_he_uniform_7,0.6824 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_identity_1,0.3225 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_identity_4,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_identity_7,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7302 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.7302 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.8163 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.4919 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.8708 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_ones_1,0.9431 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_ones_4,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_ones_7,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4919 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_orthogonal_4,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_orthogonal_7,0.6176 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_normal_1,0.9431 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_normal_4,0.4919 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_normal_7,0.2489 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_uniform_1,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_uniform_4,0.5052 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_random_uniform_7,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.5685 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.4757 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.8179 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.5552 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_zeros_1,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_zeros_4,0.8065 (unreliable)
MM_deepfd006_change_weights_initialisation_mutated0_MP_zeros_7,0.7258 (unreliable)
MM_deepfd006_delete_training_data_mutated0_MP_99,0.5685 (unreliable)
MM_deepfd006_disable_batching_mutated0_MP,0.4919 (unreliable)
MM_deepfd006_make_output_classes_overlap_mutated0_MP_100,0.5685 (unreliable)
MM_deepfd006_remove_activation_function_mutated0_MP_2,0.5685 (unreliable)
MM_deepfd006_remove_activation_function_mutated0_MP_5,0.9431 (unreliable)
MM_deepfd006_remove_bias_mutated0_MP_1,0.4919 (unreliable)
MM_deepfd006_remove_bias_mutated0_MP_4,0.7273 (unreliable)
MM_deepfd006_remove_bias_mutated0_MP_7,0.5685 (unreliable)
MM_deepfd006_remove_validation_set_mutated0_MP,0.9431 (unreliable)
MM_deepfd006_unbalance_train_data_mutated0_MP_100,0.8065 (unreliable)
