,FM_deepfd048_faulty
MM_deepfd048_GF_0.01_1,0.3950 (reliable)
MM_deepfd048_GF_0.1_1,0.5325 (unreliable)
MM_deepfd048_GF_0.2_1,0.6402 (unreliable)
MM_deepfd048_GF_0.6_1,0.7540 (unreliable)
MM_deepfd048_GF_1.0_1,0.6975 (unreliable)
MM_deepfd048_LD_0.01_1,0.0000 (reliable)
MM_deepfd048_LR_0.01_1,0.7621 (unreliable)
MM_deepfd048_NAI_0.01_1,0.6372 (unreliable)
MM_deepfd048_NAI_0.1_1,0.7486 (unreliable)
MM_deepfd048_NEB_0.01_1,0.0000 (reliable)
MM_deepfd048_NEB_0.1_1,0.1784 (reliable)
MM_deepfd048_NS_0.01_1,0.1626 (reliable)
MM_deepfd048_NS_0.1_1,0.6117 (unreliable)
