,FM_defect4ml010_faulty
MM_defect4ml010_GF_0.01_1,0.1522 (unreliable)
MM_defect4ml010_GF_0.1_1,0.5119 (unreliable)
MM_defect4ml010_GF_0.2_1,0.6443 (unreliable)
MM_defect4ml010_GF_0.6_1,0.6987 (unreliable)
MM_defect4ml010_GF_1.0_1,0.6733 (unreliable)
MM_defect4ml010_LA_0.01_1,0.4135 (unreliable)
MM_defect4ml010_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml010_LR_0.01_1,0.6301 (unreliable)
MM_defect4ml010_NAI_0.01_1,0.4051 (unreliable)
MM_defect4ml010_NAI_0.1_1,0.6778 (unreliable)
MM_defect4ml010_NAI_0.2_1,0.7171 (unreliable)
MM_defect4ml010_NAI_0.6_1,0.7127 (unreliable)
MM_defect4ml010_NEB_0.01_1,0.3720 (unreliable)
MM_defect4ml010_NEB_0.1_1,0.6486 (unreliable)
MM_defect4ml010_NEB_0.2_1,0.6573 (unreliable)
MM_defect4ml010_NEB_0.6_1,0.7297 (unreliable)
MM_defect4ml010_NS_0.01_1,0.3123 (unreliable)
MM_defect4ml010_NS_0.1_1,0.7140 (unreliable)
MM_defect4ml010_NS_0.2_1,0.6905 (unreliable)
MM_defect4ml010_NS_0.6_1,0.7426 (unreliable)
MM_defect4ml010_NS_1.0_1,0.7329 (unreliable)
MM_defect4ml010_WS_0.01_1,0.3071 (unreliable)
MM_defect4ml010_WS_0.1_1,0.7028 (unreliable)
MM_defect4ml010_WS_0.2_1,0.7102 (unreliable)
