,FM_deeplocalize035_faulty
MM_deeplocalize035_GF_0.01_1,0.1247 (unreliable)
MM_deeplocalize035_GF_0.1_1,0.1588 (unreliable)
MM_deeplocalize035_GF_0.2_1,0.0977 (reliable)
MM_deeplocalize035_GF_0.6_1,0.0727 (reliable)
MM_deeplocalize035_GF_1.0_1,0.0402 (unreliable)
MM_deeplocalize035_LA_0.01_1,0.0357 (unreliable)
MM_deeplocalize035_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize035_LR_0.01_1,0.0396 (unreliable)
MM_deeplocalize035_NAI_0.01_1,0.0875 (unreliable)
MM_deeplocalize035_NAI_0.1_1,0.0301 (unreliable)
MM_deeplocalize035_NAI_0.2_1,0.0191 (reliable)
MM_deeplocalize035_NEB_0.01_1,0.0923 (unreliable)
MM_deeplocalize035_NEB_0.1_1,0.0832 (reliable)
MM_deeplocalize035_NEB_0.2_1,0.0457 (unreliable)
MM_deeplocalize035_NS_0.01_1,0.0859 (unreliable)
MM_deeplocalize035_NS_0.1_1,0.0363 (unreliable)
MM_deeplocalize035_NS_0.2_1,0.0312 (unreliable)
MM_deeplocalize035_NS_0.6_1,0.0208 (reliable)
MM_deeplocalize035_NS_1.0_1,0.0199 (reliable)
MM_deeplocalize035_WS_0.01_1,0.1187 (unreliable)
MM_deeplocalize035_WS_0.1_1,0.0692 (reliable)
MM_deeplocalize035_WS_0.2_1,0.0395 (unreliable)
MM_deeplocalize035_WS_0.6_1,0.0197 (reliable)
