,FM_cleanml009_faulty
MM_cleanml009_original0_GF_0.01_1,0.0543 (reliable)
MM_cleanml009_original0_LA_0.01_1,0.1199 (reliable)
MM_cleanml009_original0_NAI_0.01_1,0.0377 (reliable)
MM_cleanml009_original0_NEB_0.01_1,0.0312 (reliable)
MM_cleanml009_original0_NS_0.01_1,0.0321 (reliable)
MM_cleanml009_original0_WS_0.01_1,0.0238 (reliable)
MM_cleanml009_original1_GF_0.01_1,0.0723 (reliable)
MM_cleanml009_original1_LA_0.01_1,0.1438 (reliable)
MM_cleanml009_original1_NAI_0.01_1,0.0258 (reliable)
MM_cleanml009_original1_NEB_0.01_1,0.0273 (reliable)
MM_cleanml009_original1_NS_0.01_1,0.0199 (reliable)
MM_cleanml009_original1_WS_0.01_1,0.0208 (reliable)
MM_cleanml009_original2_GF_0.01_1,0.0704 (reliable)
MM_cleanml009_original2_LA_0.01_1,0.1170 (reliable)
MM_cleanml009_original2_NAI_0.01_1,0.0231 (reliable)
MM_cleanml009_original2_NEB_0.01_1,0.0492 (reliable)
MM_cleanml009_original2_NS_0.01_1,0.0234 (reliable)
MM_cleanml009_original2_WS_0.01_1,0.0451 (reliable)
MM_cleanml009_original3_GF_0.01_1,0.0697 (reliable)
MM_cleanml009_original3_LA_0.01_1,0.1185 (reliable)
MM_cleanml009_original3_NAI_0.01_1,0.0644 (reliable)
MM_cleanml009_original3_NEB_0.01_1,0.0431 (reliable)
MM_cleanml009_original3_NS_0.01_1,0.0237 (reliable)
MM_cleanml009_original3_WS_0.01_1,0.0496 (reliable)
MM_cleanml009_original4_GF_0.01_1,0.0723 (reliable)
MM_cleanml009_original4_LA_0.01_1,0.1473 (reliable)
MM_cleanml009_original4_NAI_0.01_1,0.0600 (reliable)
MM_cleanml009_original4_NEB_0.01_1,0.0321 (reliable)
MM_cleanml009_original4_WS_0.01_1,0.0465 (reliable)
