,FM_cleanml003_faulty
MM_cleanml003_GF_0.01_1,0.1138 (reliable)
MM_cleanml003_GF_0.1_1,0.2263 (reliable)
MM_cleanml003_GF_0.2_1,0.2510 (reliable)
MM_cleanml003_GF_0.6_1,0.2359 (reliable)
MM_cleanml003_GF_1.0_1,0.2423 (reliable)
MM_cleanml003_LA_0.01_1,0.0099 (reliable)
MM_cleanml003_NAI_0.01_1,0.2033 (reliable)
MM_cleanml003_NAI_0.2_1,0.1840 (reliable)
MM_cleanml003_NEB_0.01_1,0.1111 (reliable)
MM_cleanml003_NEB_0.1_1,0.2508 (reliable)
MM_cleanml003_NS_0.01_1,0.1713 (reliable)
MM_cleanml003_WS_0.01_1,0.1565 (reliable)
MM_cleanml003_WS_0.1_1,0.2365 (reliable)
MM_cleanml003_WS_0.2_1,0.2449 (reliable)
