,FM_defect4ml067_faulty
MM_defect4ml067_original0_GF_0.01_1,0.0643 (reliable)
MM_defect4ml067_original0_LA_0.01_1,0.0817 (reliable)
MM_defect4ml067_original0_LD_0.01_1,0.0631 (reliable)
MM_defect4ml067_original0_LR_0.01_1,0.2154 (reliable)
MM_defect4ml067_original0_NAI_0.01_1,0.0776 (reliable)
MM_defect4ml067_original0_NEB_0.01_1,0.0705 (reliable)
MM_defect4ml067_original0_NS_0.01_1,0.0969 (reliable)
MM_defect4ml067_original0_WS_0.01_1,0.0652 (reliable)
MM_defect4ml067_original1_GF_0.01_1,0.0999 (reliable)
MM_defect4ml067_original1_LA_0.01_1,0.1745 (reliable)
MM_defect4ml067_original1_LD_0.01_1,0.0981 (reliable)
MM_defect4ml067_original1_LR_0.01_1,0.1240 (reliable)
MM_defect4ml067_original1_NAI_0.01_1,0.2386 (reliable)
MM_defect4ml067_original1_NEB_0.01_1,0.1028 (reliable)
MM_defect4ml067_original1_NS_0.01_1,0.1109 (reliable)
MM_defect4ml067_original1_WS_0.01_1,0.1113 (reliable)
MM_defect4ml067_original2_GF_0.01_1,0.0429 (reliable)
MM_defect4ml067_original2_LA_0.01_1,0.1868 (reliable)
MM_defect4ml067_original2_LD_0.01_1,0.0386 (reliable)
MM_defect4ml067_original2_LR_0.01_1,0.1216 (reliable)
MM_defect4ml067_original2_NAI_0.01_1,0.0723 (reliable)
MM_defect4ml067_original2_NEB_0.01_1,0.0442 (reliable)
MM_defect4ml067_original2_NS_0.01_1,0.0771 (reliable)
MM_defect4ml067_original2_WS_0.01_1,0.0667 (reliable)
MM_defect4ml067_original3_GF_0.01_1,0.0472 (reliable)
MM_defect4ml067_original3_LA_0.01_1,0.0759 (reliable)
MM_defect4ml067_original3_LD_0.01_1,0.0427 (reliable)
MM_defect4ml067_original3_LR_0.01_1,0.1117 (reliable)
MM_defect4ml067_original3_NAI_0.01_1,0.0928 (reliable)
MM_defect4ml067_original3_NEB_0.01_1,0.0590 (reliable)
MM_defect4ml067_original3_NS_0.01_1,0.0776 (reliable)
MM_defect4ml067_original3_WS_0.01_1,0.0443 (reliable)
MM_defect4ml067_original4_GF_0.01_1,0.0815 (reliable)
MM_defect4ml067_original4_LA_0.01_1,0.0827 (reliable)
MM_defect4ml067_original4_LD_0.01_1,0.0798 (reliable)
MM_defect4ml067_original4_LR_0.01_1,0.1404 (reliable)
MM_defect4ml067_original4_NAI_0.01_1,0.1536 (reliable)
MM_defect4ml067_original4_NEB_0.01_1,0.2747 (reliable)
MM_defect4ml067_original4_NS_0.01_1,0.0968 (reliable)
MM_defect4ml067_original4_WS_0.01_1,0.0873 (reliable)
