,FM_defect4ml095_faulty
MM_defect4ml095_change_activation_function_mutated0_MP_softsign_2,0.2051 (unreliable)
MM_defect4ml095_change_activation_function_mutated0_MP_tanh_1,0.2456 (unreliable)
MM_defect4ml095_change_activation_function_mutated0_MP_tanh_2,0.3103 (unreliable)
MM_defect4ml095_change_batch_size_mutated0_MP_128_128,0.2982 (unreliable)
MM_defect4ml095_change_batch_size_mutated0_MP_16_16,0.2045 (unreliable)
MM_defect4ml095_change_batch_size_mutated0_MP_256_256,0.2769 (unreliable)
MM_defect4ml095_change_batch_size_mutated0_MP_32_32,0.2791 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_1,0.2561 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_2,0.3171 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_3,0.3380 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_4,0.4000 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_5,0.3594 (unreliable)
MM_defect4ml095_change_epochs_mutated0_MP_6,0.5000 (unreliable)
MM_defect4ml095_change_label_mutated0_MP_100,0.1880 (reliable)
MM_defect4ml095_change_label_mutated0_MP_12.5,0.1939 (reliable)
MM_defect4ml095_change_label_mutated0_MP_15.62,0.2222 (reliable)
MM_defect4ml095_change_label_mutated0_MP_18.75,0.2376 (reliable)
MM_defect4ml095_change_label_mutated0_MP_25.0,0.2037 (reliable)
MM_defect4ml095_change_label_mutated0_MP_50.0,0.1880 (reliable)
MM_defect4ml095_change_label_mutated0_MP_6.25,0.2658 (unreliable)
MM_defect4ml095_change_label_mutated0_MP_9.38,0.2535 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.0001,0.2340 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00033,0.3559 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00044,0.3611 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00045,0.3235 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00046,0.2500 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00047,0.2414 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00049,0.3878 (unreliable)
MM_defect4ml095_change_learning_rate_mutated0_MP_False_0.00055,0.3279 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_categorical_crossentropy,0.1136 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_categorical_hinge,0.2742 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_hinge,0.2157 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_huber_loss,0.2917 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1880 (reliable)
MM_defect4ml095_change_loss_function_mutated0_MP_logcosh,0.3714 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_mean_absolute_error,0.4615 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1591 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_mean_squared_error,0.4375 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1591 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_poisson,0.1951 (unreliable)
MM_defect4ml095_change_loss_function_mutated0_MP_squared_hinge,0.1364 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_adadelta,0.3378 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_adagrad,0.3333 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_adamax,0.2281 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_nadam,0.2308 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_rmsprop,0.4222 (unreliable)
MM_defect4ml095_change_optimisation_function_mutated0_MP_sgd,0.2740 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_constant_1,0.1136 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_constant_2,0.1282 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3784 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.2619 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.3191 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.3269 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_he_normal_1,0.4222 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_he_normal_2,0.3864 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_he_uniform_1,0.2500 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_he_uniform_2,0.2456 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.4615 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.4118 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3415 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.3333 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_ones_1,0.2212 (reliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_ones_2,0.1964 (reliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_orthogonal_1,0.2195 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_orthogonal_2,0.2051 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_normal_1,0.1935 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_normal_2,0.1463 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3429 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_uniform_2,0.4091 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1667 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.1622 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.3590 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_zeros_1,0.1136 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_zeros_2,0.1795 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_49.5,0.3478 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_55.69,0.2593 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_58.78,0.2895 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_61.88,0.4130 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_64.97,0.3231 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_68.06,0.2556 (reliable)
MM_defect4ml095_delete_training_data_mutated0_MP_71.16,0.2791 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_74.25,0.3194 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_99,0.3922 (unreliable)
MM_defect4ml095_disable_batching_mutated0_MP,0.2656 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_100,0.1880 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_12.5,0.3016 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_18.75,0.2429 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_21.88,0.2250 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_25.0,0.2121 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_37.5,0.2316 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_40.62,0.2157 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_43.75,0.1864 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_46.88,0.2018 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_50.0,0.1982 (reliable)
MM_defect4ml095_remove_activation_function_mutated0_MP_1,0.4000 (unreliable)
MM_defect4ml095_remove_activation_function_mutated0_MP_2,0.3636 (unreliable)
MM_defect4ml095_remove_bias_mutated0_MP_1,0.3404 (unreliable)
MM_defect4ml095_remove_bias_mutated0_MP_2,0.3256 (unreliable)
MM_defect4ml095_remove_validation_set_mutated0_MP,0.3333 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_100,0.2653 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_25.0,0.1463 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_37.5,0.1364 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_43.75,0.1818 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_46.88,0.2833 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_50.0,0.1163 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_75.0,0.3415 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_87.5,0.1364 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_93.75,0.1591 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_96.88,0.1364 (unreliable)
