,FM_deepfd027_faulty
MM_deepfd027_add_noise_mutated0_MP_100,0.4356 (reliable)
MM_deepfd027_add_noise_mutated0_MP_12.5,0.2805 (reliable)
MM_deepfd027_add_noise_mutated0_MP_25.0,0.2818 (reliable)
MM_deepfd027_add_noise_mutated0_MP_3.12,0.2885 (reliable)
MM_deepfd027_add_noise_mutated0_MP_37.5,0.3108 (reliable)
MM_deepfd027_add_noise_mutated0_MP_40.62,0.3253 (reliable)
MM_deepfd027_add_noise_mutated0_MP_43.75,0.3211 (reliable)
MM_deepfd027_add_noise_mutated0_MP_50.0,0.3294 (reliable)
MM_deepfd027_add_noise_mutated0_MP_56.25,0.3691 (reliable)
MM_deepfd027_add_noise_mutated0_MP_59.38,0.3652 (reliable)
MM_deepfd027_add_noise_mutated0_MP_6.25,0.2818 (reliable)
MM_deepfd027_add_noise_mutated0_MP_62.5,0.3609 (reliable)
MM_deepfd027_add_noise_mutated0_MP_75.0,0.4117 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_1,0.5528 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_3,0.5050 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_6,0.2805 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_8,0.6029 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_l2_1,0.5810 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_l2_3,0.5068 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_l2_6,0.2890 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l1_l2_8,0.5770 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l2_1,0.3319 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l2_3,0.4089 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l2_6,0.5200 (reliable)
MM_deepfd027_add_weights_regularisation_mutated0_MP_l2_8,0.3672 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_elu_1,0.2718 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_elu_3,0.2637 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_elu_6,0.3648 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_elu_8,0.2127 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_exponential_1,0.2043 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_exponential_3,0.4110 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_exponential_6,0.4516 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_exponential_8,0.3063 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_hard_sigmoid_1,0.1909 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_hard_sigmoid_3,0.4783 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_hard_sigmoid_6,0.3994 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_hard_sigmoid_8,0.1971 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_linear_1,0.2834 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_linear_3,0.2477 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_linear_6,0.3737 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_linear_8,0.1900 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_relu_1,0.2767 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_relu_3,0.2743 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_relu_6,0.2858 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_relu_8,0.2555 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_selu_1,0.2867 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_selu_3,0.2655 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_selu_6,0.3896 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_selu_8,0.2336 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_sigmoid_1,0.1911 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_sigmoid_3,0.4352 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_sigmoid_6,0.4309 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_sigmoid_8,0.3043 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softmax_1,0.2997 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softmax_3,0.5011 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softmax_6,0.2798 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softmax_8,0.3030 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softplus_1,0.1925 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softplus_3,0.4285 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softplus_6,0.3924 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softplus_8,0.2846 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softsign_1,0.2619 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softsign_3,0.2345 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_softsign_6,0.3560 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_tanh_1,0.2689 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_tanh_3,0.2516 (reliable)
MM_deepfd027_change_activation_function_mutated0_MP_tanh_6,0.3942 (reliable)
MM_deepfd027_change_batch_size_mutated0_MP_1000_1000,0.4150 (reliable)
MM_deepfd027_change_batch_size_mutated0_MP_125_125,0.2590 (reliable)
MM_deepfd027_change_batch_size_mutated0_MP_2000_2000,0.6040 (reliable)
MM_deepfd027_change_batch_size_mutated0_MP_250_250,0.2506 (reliable)
MM_deepfd027_change_dropout_rate_mutated0_MP_0.125_0.125_7,0.2772 (reliable)
MM_deepfd027_change_dropout_rate_mutated0_MP_0.25_0.25_7,0.2599 (reliable)
MM_deepfd027_change_dropout_rate_mutated0_MP_0.75_0.75_7,0.3818 (reliable)
MM_deepfd027_change_dropout_rate_mutated0_MP_0.9_0.9_7,0.4591 (reliable)
MM_deepfd027_change_epochs_mutated0_MP_1,0.4338 (reliable)
MM_deepfd027_change_epochs_mutated0_MP_6,0.4878 (reliable)
MM_deepfd027_change_epochs_mutated0_MP_8,0.3665 (reliable)
MM_deepfd027_change_epochs_mutated0_MP_9,0.3184 (reliable)
MM_deepfd027_change_label_mutated0_MP_100,0.2780 (reliable)
MM_deepfd027_change_label_mutated0_MP_12.5,0.3375 (reliable)
MM_deepfd027_change_label_mutated0_MP_15.62,0.2898 (reliable)
MM_deepfd027_change_label_mutated0_MP_18.75,0.3175 (reliable)
MM_deepfd027_change_label_mutated0_MP_21.88,0.2998 (reliable)
MM_deepfd027_change_label_mutated0_MP_25.0,0.3402 (reliable)
MM_deepfd027_change_label_mutated0_MP_50.0,0.3461 (reliable)
MM_deepfd027_change_learning_rate_mutated0_MP_False_0.0001,0.6259 (reliable)
MM_deepfd027_change_learning_rate_mutated0_MP_False_0.0006,0.3561 (reliable)
MM_deepfd027_change_learning_rate_mutated0_MP_False_0.0007,0.3211 (reliable)
MM_deepfd027_change_learning_rate_mutated0_MP_False_0.0008,0.3068 (reliable)
MM_deepfd027_change_learning_rate_mutated0_MP_False_0.0009,0.2879 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_binary_crossentropy,0.3965 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_categorical_hinge,0.1896 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_hinge,0.4850 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_huber_loss,0.3043 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2974 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_logcosh,0.2912 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_mean_absolute_error,0.4295 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.4019 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_mean_squared_error,0.2855 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2718 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_poisson,0.2858 (reliable)
MM_deepfd027_change_loss_function_mutated0_MP_squared_hinge,0.3664 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_adadelta,0.1983 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_adagrad,0.2164 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_adamax,0.5701 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_nadam,0.2866 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_rmsprop,0.3086 (reliable)
MM_deepfd027_change_optimisation_function_mutated0_MP_sgd,0.2466 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_constant_1,0.1908 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_constant_3,0.1921 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_constant_6,0.1917 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_constant_8,0.2791 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2958 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.3009 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.3050 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.3002 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.2889 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.2796 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.3102 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.2844 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_normal_1,0.3599 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_normal_3,0.2928 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_normal_6,0.2859 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_normal_8,0.3088 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_uniform_1,0.3416 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2580 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_uniform_6,0.2767 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_he_uniform_8,0.2940 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.3344 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.2928 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.3001 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.2980 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3682 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.2939 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.2825 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.3057 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_ones_1,0.2201 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_ones_3,0.2599 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_ones_6,0.1890 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_ones_8,0.3087 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3139 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_orthogonal_3,0.2852 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_orthogonal_6,0.3091 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_orthogonal_8,0.2817 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_normal_1,0.2985 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_normal_3,0.2797 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_normal_6,0.2635 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_normal_8,0.2978 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_uniform_1,0.2833 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_uniform_3,0.3047 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_uniform_6,0.2906 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_random_uniform_8,0.3038 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2966 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2843 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.2862 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.2917 (reliable)
MM_deepfd027_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.3257 (reliable)
