,FM_defect4ml054_faulty
MM_defect4ml054_GF_0.01_1,0.0576 (reliable)
MM_defect4ml054_GF_0.1_1,0.1628 (reliable)
MM_defect4ml054_GF_0.2_1,0.2250 (reliable)
MM_defect4ml054_GF_0.6_1,0.3584 (reliable)
MM_defect4ml054_GF_1.0_1,0.3583 (reliable)
MM_defect4ml054_LA_0.01_1,0.2656 (unreliable)
MM_defect4ml054_LD_0.01_1,0.0000 (reliable)
MM_defect4ml054_LR_0.01_1,0.0000 (reliable)
MM_defect4ml054_NAI_0.01_1,0.1025 (reliable)
MM_defect4ml054_NAI_0.1_1,0.3299 (reliable)
MM_defect4ml054_NAI_0.2_1,0.2767 (unreliable)
MM_defect4ml054_NAI_0.6_1,0.1948 (reliable)
MM_defect4ml054_NEB_0.01_1,0.0996 (reliable)
MM_defect4ml054_NEB_0.1_1,0.3145 (reliable)
MM_defect4ml054_NEB_0.2_1,0.3614 (reliable)
MM_defect4ml054_NEB_0.6_1,0.2292 (unreliable)
MM_defect4ml054_NS_0.01_1,0.0987 (reliable)
MM_defect4ml054_NS_0.1_1,0.2967 (reliable)
MM_defect4ml054_NS_0.2_1,0.3210 (reliable)
MM_defect4ml054_NS_0.6_1,0.2315 (unreliable)
MM_defect4ml054_NS_1.0_1,0.2125 (reliable)
MM_defect4ml054_WS_0.01_1,0.0783 (reliable)
MM_defect4ml054_WS_0.1_1,0.3068 (reliable)
MM_defect4ml054_WS_0.2_1,0.3555 (reliable)
MM_defect4ml054_WS_0.6_1,0.2250 (unreliable)
