,FM_defect4ml075_faulty
MM_defect4ml075_GF_0.01_1,0.3846153846153846
MM_defect4ml075_GF_0.1_1,0.8461538461538461
MM_defect4ml075_GF_0.2_1,1.0
MM_defect4ml075_GF_0.6_1,1.0
MM_defect4ml075_GF_1.0_1,1.0
MM_defect4ml075_LA_0.01_1,0.23076923076923078
MM_defect4ml075_NAI_0.01_1,0.5384615384615385
MM_defect4ml075_NAI_0.1_1,0.7692307692307692
MM_defect4ml075_NEB_0.01_1,0.6153846153846154
MM_defect4ml075_NEB_0.1_1,0.3846153846153846
MM_defect4ml075_NEB_0.2_1,0.8461538461538461
MM_defect4ml075_NS_0.01_1,0.46153846153846156
MM_defect4ml075_NS_0.2_1,1.0
MM_defect4ml075_WS_0.01_1,0.5384615384615385
MM_defect4ml075_WS_0.1_1,1.0
MM_defect4ml075_WS_0.2_1,1.0
