,FM_defect4ml098_faulty
MM_defect4ml098_original0_GF_0.01_1,0.0057 (reliable)
MM_defect4ml098_original0_LA_0.01_1,0.0062 (reliable)
MM_defect4ml098_original0_NAI_0.01_1,0.0109 (reliable)
MM_defect4ml098_original0_NEB_0.01_1,0.0062 (reliable)
MM_defect4ml098_original0_NS_0.01_1,0.0064 (reliable)
MM_defect4ml098_original0_WS_0.01_1,0.0062 (reliable)
MM_defect4ml098_original1_GF_0.01_1,0.0078 (reliable)
MM_defect4ml098_original1_LA_0.01_1,0.0103 (reliable)
MM_defect4ml098_original1_NAI_0.01_1,0.0081 (reliable)
MM_defect4ml098_original1_NEB_0.01_1,0.0081 (reliable)
MM_defect4ml098_original1_NS_0.01_1,0.0106 (reliable)
MM_defect4ml098_original1_WS_0.01_1,0.0079 (reliable)
MM_defect4ml098_original2_GF_0.01_1,0.0074 (reliable)
MM_defect4ml098_original2_LA_0.01_1,0.0248 (reliable)
MM_defect4ml098_original2_NAI_0.01_1,0.0085 (reliable)
MM_defect4ml098_original2_NEB_0.01_1,0.0078 (reliable)
MM_defect4ml098_original2_NS_0.01_1,0.0076 (reliable)
MM_defect4ml098_original2_WS_0.01_1,0.0077 (reliable)
MM_defect4ml098_original3_GF_0.01_1,0.0049 (reliable)
MM_defect4ml098_original3_LA_0.01_1,0.0167 (reliable)
MM_defect4ml098_original3_NAI_0.01_1,0.0081 (reliable)
MM_defect4ml098_original3_NEB_0.01_1,0.0051 (reliable)
MM_defect4ml098_original3_NS_0.01_1,0.0053 (reliable)
MM_defect4ml098_original3_WS_0.01_1,0.0241 (reliable)
MM_defect4ml098_original4_GF_0.01_1,0.0042 (reliable)
MM_defect4ml098_original4_LA_0.01_1,0.0075 (reliable)
MM_defect4ml098_original4_NAI_0.01_1,0.0066 (reliable)
MM_defect4ml098_original4_NEB_0.01_1,0.0045 (reliable)
MM_defect4ml098_original4_NS_0.01_1,0.0051 (reliable)
MM_defect4ml098_original4_WS_0.01_1,0.0256 (reliable)
