,FM_deepfd015_faulty
MM_deepfd015_GF_0.01_1,0.0025 (reliable)
MM_deepfd015_GF_0.1_1,0.0064 (reliable)
MM_deepfd015_GF_0.2_1,0.0077 (reliable)
MM_deepfd015_GF_0.6_1,0.0211 (reliable)
MM_deepfd015_GF_1.0_1,0.0437 (reliable)
MM_deepfd015_LA_0.01_1,0.0000 (reliable)
MM_deepfd015_NAI_0.01_1,0.0045 (reliable)
MM_deepfd015_NAI_0.1_1,0.0542 (reliable)
MM_deepfd015_NEB_0.01_1,0.0014 (reliable)
MM_deepfd015_NEB_0.1_1,0.0478 (reliable)
MM_deepfd015_NEB_0.2_1,0.0842 (reliable)
MM_deepfd015_NS_0.01_1,0.0033 (reliable)
MM_deepfd015_NS_0.1_1,0.0484 (reliable)
MM_deepfd015_NS_0.2_1,0.0558 (reliable)
MM_deepfd015_WS_0.01_1,0.0010 (reliable)
MM_deepfd015_WS_0.1_1,0.0952 (reliable)
MM_deepfd015_WS_0.2_1,0.0605 (reliable)
