,FM_deepfd008_faulty
MM_deepfd008_GF_0.01_1,0.0027733755942947703
MM_deepfd008_GF_0.1_1,0.029638411381149973
MM_deepfd008_GF_0.2_1,0.0464159811985899
MM_deepfd008_GF_0.6_1,0.14456668596795985
MM_deepfd008_GF_1.0_1,0.20026031982149495
MM_deepfd008_LA_0.01_1,0.1575746055882912
MM_deepfd008_NAI_0.01_1,0.11503217001364786
MM_deepfd008_NAI_0.1_1,0.39281199205345857
MM_deepfd008_NAI_0.2_1,0.4803772949300994
MM_deepfd008_NEB_0.01_1,0.04966495861253449
MM_deepfd008_NEB_0.1_1,0.1333990147783251
MM_deepfd008_NEB_0.2_1,0.40955567949432975
MM_deepfd008_NEB_0.6_1,0.5512803847653711
MM_deepfd008_NS_0.01_1,0.006120887528691661
MM_deepfd008_NS_0.1_1,0.30531309297912707
MM_deepfd008_NS_0.2_1,0.4932695713779667
MM_deepfd008_NS_0.6_1,0.6049212054188554
MM_deepfd008_NS_1.0_1,0.5525387870239775
MM_deepfd008_WS_0.01_1,0.01186005139355604
MM_deepfd008_WS_0.1_1,0.21427193828351013
MM_deepfd008_WS_0.2_1,0.3120740870172986
MM_deepfd008_WS_0.6_1,0.5579030767199261
