,FM_cleanml013_faulty
MM_cleanml013_original0_GF_0.01_1,0.0500 (unreliable)
MM_cleanml013_original0_LA_0.01_1,0.1538 (unreliable)
MM_cleanml013_original0_NAI_0.01_1,0.0526 (unreliable)
MM_cleanml013_original0_NEB_0.01_1,0.0500 (unreliable)
MM_cleanml013_original0_NS_0.01_1,0.0500 (unreliable)
MM_cleanml013_original0_WS_0.01_1,0.0526 (unreliable)
MM_cleanml013_original1_GF_0.01_1,0.3333 (unreliable)
MM_cleanml013_original1_LA_0.01_1,0.3333 (unreliable)
MM_cleanml013_original1_NAI_0.01_1,0.2917 (unreliable)
MM_cleanml013_original1_NS_0.01_1,0.3333 (unreliable)
MM_cleanml013_original1_WS_0.01_1,0.3810 (unreliable)
MM_cleanml013_original2_GF_0.01_1,0.0000 (unreliable)
MM_cleanml013_original2_LA_0.01_1,0.0889 (unreliable)
MM_cleanml013_original2_NAI_0.01_1,0.0000 (unreliable)
MM_cleanml013_original2_NEB_0.01_1,0.0000 (unreliable)
MM_cleanml013_original2_WS_0.01_1,0.0952 (unreliable)
MM_cleanml013_original3_GF_0.01_1,0.0714 (unreliable)
MM_cleanml013_original3_LA_0.01_1,0.1224 (unreliable)
MM_cleanml013_original3_NAI_0.01_1,0.0714 (unreliable)
MM_cleanml013_original3_NEB_0.01_1,0.1000 (unreliable)
MM_cleanml013_original3_NS_0.01_1,0.0667 (unreliable)
MM_cleanml013_original3_WS_0.01_1,0.1034 (unreliable)
MM_cleanml013_original4_GF_0.01_1,0.3043 (unreliable)
MM_cleanml013_original4_LA_0.01_1,0.1538 (unreliable)
MM_cleanml013_original4_NAI_0.01_1,0.3043 (unreliable)
MM_cleanml013_original4_NEB_0.01_1,0.3333 (unreliable)
MM_cleanml013_original4_NS_0.01_1,0.2917 (unreliable)
MM_cleanml013_original4_WS_0.01_1,0.3182 (unreliable)
