,FM_deepfd050_faulty
MM_deepfd050_change_activation_function_mutated0_MP_linear_8,0.0555 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_relu_2,0.4158 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_relu_5,0.3915 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_relu_8,0.0410 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_selu_2,0.4403 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_selu_5,0.3832 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_selu_8,0.0660 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_2,0.1715 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_5,0.2082 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_8,0.4012 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softmax_2,0.2132 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softmax_5,0.2546 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softmax_8,0.0319 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softplus_2,0.1731 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softplus_5,0.3166 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softplus_8,0.2410 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softsign_2,0.4200 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softsign_5,0.4111 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_softsign_8,0.0527 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_tanh_2,0.4505 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_tanh_5,0.4351 (reliable)
MM_deepfd050_change_activation_function_mutated0_MP_tanh_8,0.1888 (reliable)
MM_deepfd050_change_batch_size_mutated0_MP_1024_1024,0.3234 (reliable)
MM_deepfd050_change_batch_size_mutated0_MP_128_128,0.4022 (reliable)
MM_deepfd050_change_batch_size_mutated0_MP_2048_2048,0.2108 (reliable)
MM_deepfd050_change_batch_size_mutated0_MP_256_256,0.4190 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.125_0.125_3,0.4606 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.125_0.125_6,0.4400 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.25_0.25_3,0.4125 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.25_0.25_6,0.4168 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.75_0.75_3,0.2811 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.75_0.75_6,0.3067 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.9_0.9_3,0.1896 (reliable)
MM_deepfd050_change_dropout_rate_mutated0_MP_0.9_0.9_6,0.2325 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_1,0.0968 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_2,0.1648 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_3,0.2261 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_4,0.2641 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_6,0.3356 (reliable)
MM_deepfd050_change_label_mutated0_MP_100,0.0319 (reliable)
MM_deepfd050_change_label_mutated0_MP_12.5,0.2891 (reliable)
MM_deepfd050_change_label_mutated0_MP_25.0,0.1408 (reliable)
MM_deepfd050_change_label_mutated0_MP_3.12,0.3690 (reliable)
MM_deepfd050_change_label_mutated0_MP_50.0,0.0347 (reliable)
MM_deepfd050_change_label_mutated0_MP_6.25,0.3806 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0001,0.1000 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0002,0.1497 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0003,0.1961 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0006,0.2711 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0008,0.3533 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0009,0.3737 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_categorical_crossentropy,0.0180 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_categorical_hinge,0.2164 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_hinge,0.2383 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_huber_loss,0.3561 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0319 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_logcosh,0.3230 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_absolute_error,0.2651 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0180 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_squared_error,0.3028 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2303 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_poisson,0.3320 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_squared_hinge,0.0445 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adadelta,0.0399 (unreliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adagrad,0.0393 (unreliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adamax,0.1943 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_nadam,0.3822 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_rmsprop,0.3743 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_sgd,0.0510 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_1,0.0180 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_4,0.0180 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_7,0.3463 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3593 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.3740 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.3561 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.3280 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.3774 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.4020 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_1,0.3735 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_4,0.3866 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_7,0.3628 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_1,0.3634 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_4,0.3531 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_7,0.3709 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.4314 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.3232 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.3232 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3544 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.3737 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.3820 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_1,0.0389 (unreliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_4,0.1149 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_7,0.1890 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4027 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_4,0.3724 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_7,0.3185 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_1,0.2319 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_4,0.4247 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_7,0.3691 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3062 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_4,0.4188 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_7,0.3123 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2455 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.3739 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.3009 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4029 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.4114 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.3937 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_1,0.0180 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_4,0.0180 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_7,0.3171 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_12.38,0.3390 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_24.75,0.2825 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_27.84,0.2762 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_3.1,0.3641 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_30.93,0.2754 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_37.12,0.2692 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_49.5,0.2404 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_6.19,0.3889 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_99,0.0372 (reliable)
MM_deepfd050_disable_batching_mutated0_MP,0.0604 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_100,0.0319 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_12.5,0.3720 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_25.0,0.3367 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_3.12,0.4051 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_50.0,0.2129 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_6.25,0.3875 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_2,0.3879 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_5,0.4239 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_8,0.0491 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_1,0.3593 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_4,0.4302 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_7,0.3455 (reliable)
MM_deepfd050_remove_validation_set_mutated0_MP,0.3937 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_100,0.0180 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_12.5,0.3391 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_25.0,0.2351 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_3.12,0.3270 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_50.0,0.1077 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_6.25,0.3359 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_9.38,0.3066 (reliable)
