,FM_defect4ml088_faulty
MM_defect4ml088_original0_GF_0.01_1,0.0824 (reliable)
MM_defect4ml088_original0_LD_0.01_1,0.0829 (reliable)
MM_defect4ml088_original0_LR_0.01_1,0.1333 (reliable)
MM_defect4ml088_original0_NAI_0.01_1,0.1505 (reliable)
MM_defect4ml088_original0_NEB_0.01_1,0.0992 (reliable)
MM_defect4ml088_original0_NS_0.01_1,0.1037 (reliable)
MM_defect4ml088_original0_WS_0.01_1,0.0798 (reliable)
MM_defect4ml088_original1_GF_0.01_1,0.0545 (reliable)
MM_defect4ml088_original1_LA_0.01_1,0.0705 (reliable)
MM_defect4ml088_original1_LD_0.01_1,0.0705 (reliable)
MM_defect4ml088_original1_LR_0.01_1,0.2154 (reliable)
MM_defect4ml088_original1_NAI_0.01_1,0.0884 (reliable)
MM_defect4ml088_original1_NEB_0.01_1,0.0705 (reliable)
MM_defect4ml088_original1_NS_0.01_1,0.0577 (reliable)
MM_defect4ml088_original1_WS_0.01_1,0.0652 (reliable)
MM_defect4ml088_original2_GF_0.01_1,0.0779 (reliable)
MM_defect4ml088_original2_LA_0.01_1,0.0857 (reliable)
MM_defect4ml088_original2_LD_0.01_1,0.0805 (reliable)
MM_defect4ml088_original2_LR_0.01_1,0.1055 (reliable)
MM_defect4ml088_original2_NAI_0.01_1,0.1103 (reliable)
MM_defect4ml088_original2_NEB_0.01_1,0.0857 (reliable)
MM_defect4ml088_original2_NS_0.01_1,0.0904 (reliable)
MM_defect4ml088_original2_WS_0.01_1,0.0827 (reliable)
MM_defect4ml088_original3_GF_0.01_1,0.1939 (reliable)
MM_defect4ml088_original3_LA_0.01_1,0.1884 (reliable)
MM_defect4ml088_original3_LD_0.01_1,0.1763 (reliable)
MM_defect4ml088_original3_LR_0.01_1,0.1093 (reliable)
MM_defect4ml088_original3_NAI_0.01_1,0.1777 (reliable)
MM_defect4ml088_original3_NEB_0.01_1,0.1928 (reliable)
MM_defect4ml088_original3_NS_0.01_1,0.1823 (reliable)
MM_defect4ml088_original3_WS_0.01_1,0.1703 (reliable)
MM_defect4ml088_original4_GF_0.01_1,0.0459 (reliable)
MM_defect4ml088_original4_LA_0.01_1,0.0623 (reliable)
MM_defect4ml088_original4_LD_0.01_1,0.0542 (reliable)
MM_defect4ml088_original4_LR_0.01_1,0.0674 (reliable)
MM_defect4ml088_original4_NAI_0.01_1,0.1080 (reliable)
MM_defect4ml088_original4_NEB_0.01_1,0.0645 (reliable)
MM_defect4ml088_original4_NS_0.01_1,0.0569 (reliable)
MM_defect4ml088_original4_WS_0.01_1,0.0516 (reliable)
