,FM_cleanml019_faulty
MM_cleanml019_change_label_mutated0_MP_6.25,0.2052 (reliable)
MM_cleanml019_change_label_mutated0_MP_9.38,0.2309 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.0001,0.1795 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00055,0.1665 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00078,0.1649 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00089,0.1651 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00092,0.1718 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00093,0.1696 (reliable)
MM_cleanml019_change_learning_rate_mutated0_MP_False_0.00094,0.1673 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_categorical_crossentropy,0.0906 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_categorical_hinge,0.1813 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_hinge,0.1761 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_huber_loss,0.1836 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3773 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_logcosh,0.1717 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_absolute_error,0.1864 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0907 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_squared_error,0.1787 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1478 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_poisson,0.0965 (reliable)
MM_cleanml019_change_loss_function_mutated0_MP_squared_hinge,0.0955 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adadelta,0.3329 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adagrad,0.2643 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_adamax,0.1728 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_nadam,0.1523 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_rmsprop,0.1457 (reliable)
MM_cleanml019_change_optimisation_function_mutated0_MP_sgd,0.2169 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_constant_1,0.2302 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1718 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1577 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_he_normal_1,0.1686 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1730 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_identity_1,0.1613 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1625 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1499 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_ones_1,0.1573 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1610 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_random_normal_1,0.1704 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1615 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1518 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1582 (reliable)
MM_cleanml019_change_weights_initialisation_mutated0_MP_zeros_1,0.3498 (unreliable)
MM_cleanml019_delete_training_data_mutated0_MP_12.38,0.1811 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_15.48,0.2045 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_18.57,0.2105 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_24.75,0.2026 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_49.5,0.2648 (reliable)
MM_cleanml019_delete_training_data_mutated0_MP_99,0.3276 (reliable)
MM_cleanml019_disable_batching_mutated0_MP,0.1771 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_100,0.3750 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_12.5,0.2088 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_25.0,0.2574 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_3.12,0.1806 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_50.0,0.3203 (reliable)
MM_cleanml019_make_output_classes_overlap_mutated0_MP_6.25,0.1984 (reliable)
MM_cleanml019_remove_activation_function_mutated0_MP_1,0.1827 (reliable)
MM_cleanml019_remove_activation_function_mutated0_MP_2,0.2501 (reliable)
MM_cleanml019_remove_bias_mutated0_MP_1,0.1674 (reliable)
MM_cleanml019_remove_bias_mutated0_MP_2,0.1603 (reliable)
MM_cleanml019_unbalance_train_data_mutated0_MP_100,0.1602 (reliable)
