,FM_defect4ml051_faulty
MM_defect4ml051_original0_GF_0.01_1,0.1078 (reliable)
MM_defect4ml051_original0_LA_0.01_1,0.0197 (unreliable)
MM_defect4ml051_original0_LD_0.01_1,0.0950 (reliable)
MM_defect4ml051_original0_LR_0.01_1,0.0950 (reliable)
MM_defect4ml051_original0_NAI_0.01_1,0.0278 (unreliable)
MM_defect4ml051_original0_NEB_0.01_1,0.1228 (reliable)
MM_defect4ml051_original0_NS_0.01_1,0.1532 (reliable)
MM_defect4ml051_original0_WS_0.01_1,0.0890 (reliable)
MM_defect4ml051_original1_GF_0.01_1,0.1071 (reliable)
MM_defect4ml051_original1_LA_0.01_1,0.1012 (reliable)
MM_defect4ml051_original1_LD_0.01_1,0.0992 (reliable)
MM_defect4ml051_original1_LR_0.01_1,0.0992 (reliable)
MM_defect4ml051_original1_NAI_0.01_1,0.0438 (reliable)
MM_defect4ml051_original1_NEB_0.01_1,0.0486 (reliable)
MM_defect4ml051_original1_NS_0.01_1,0.1247 (reliable)
MM_defect4ml051_original1_WS_0.01_1,0.1079 (reliable)
MM_defect4ml051_original2_GF_0.01_1,0.1138 (reliable)
MM_defect4ml051_original2_LA_0.01_1,0.1111 (reliable)
MM_defect4ml051_original2_LD_0.01_1,0.0997 (reliable)
MM_defect4ml051_original2_LR_0.01_1,0.0997 (reliable)
MM_defect4ml051_original2_NAI_0.01_1,0.0333 (reliable)
MM_defect4ml051_original2_NEB_0.01_1,0.1095 (reliable)
MM_defect4ml051_original2_NS_0.01_1,0.1332 (reliable)
MM_defect4ml051_original2_WS_0.01_1,0.0845 (reliable)
MM_defect4ml051_original3_GF_0.01_1,0.1481 (reliable)
MM_defect4ml051_original3_LA_0.01_1,0.0353 (unreliable)
MM_defect4ml051_original3_LD_0.01_1,0.1232 (reliable)
MM_defect4ml051_original3_LR_0.01_1,0.1232 (reliable)
MM_defect4ml051_original3_NAI_0.01_1,0.0465 (reliable)
MM_defect4ml051_original3_NEB_0.01_1,0.0997 (reliable)
MM_defect4ml051_original3_NS_0.01_1,0.1434 (reliable)
MM_defect4ml051_original3_WS_0.01_1,0.0875 (reliable)
MM_defect4ml051_original4_GF_0.01_1,0.1343 (reliable)
MM_defect4ml051_original4_LA_0.01_1,0.0398 (reliable)
MM_defect4ml051_original4_LD_0.01_1,0.1135 (reliable)
MM_defect4ml051_original4_LR_0.01_1,0.1135 (reliable)
MM_defect4ml051_original4_NAI_0.01_1,0.0437 (reliable)
MM_defect4ml051_original4_NEB_0.01_1,0.1498 (reliable)
MM_defect4ml051_original4_NS_0.01_1,0.1472 (reliable)
MM_defect4ml051_original4_WS_0.01_1,0.0561 (reliable)
