,FM_cleanml014_faulty
MM_cleanml014_add_noise_mutated0_MP_100,0.1231 (reliable)
MM_cleanml014_add_noise_mutated0_MP_50.0,0.1759 (reliable)
MM_cleanml014_add_noise_mutated0_MP_75.0,0.2082 (reliable)
MM_cleanml014_add_noise_mutated0_MP_87.5,0.2354 (reliable)
MM_cleanml014_add_noise_mutated0_MP_93.75,0.1991 (reliable)
MM_cleanml014_add_noise_mutated0_MP_96.88,0.1966 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l1_1,0.2034 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l1_2,0.1432 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l1_l2_1,0.2027 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l1_l2_2,0.1408 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l2_1,0.1302 (reliable)
MM_cleanml014_add_weights_regularisation_mutated0_MP_l2_2,0.1024 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_elu_1,0.1237 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_elu_2,0.1587 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_exponential_1,0.1528 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_exponential_2,0.1553 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_hard_sigmoid_1,0.1529 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_hard_sigmoid_2,0.1271 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_linear_1,0.1959 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_linear_2,0.1696 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_relu_1,0.1158 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_relu_2,0.2064 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_selu_1,0.1326 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_selu_2,0.1640 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_sigmoid_1,0.1186 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_sigmoid_2,0.1273 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softmax_1,0.1508 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softmax_2,0.0760 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softplus_1,0.1210 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softplus_2,0.1689 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softsign_1,0.1342 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_softsign_2,0.1310 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_tanh_1,0.1372 (reliable)
MM_cleanml014_change_activation_function_mutated0_MP_tanh_2,0.1591 (reliable)
MM_cleanml014_change_batch_size_mutated0_MP_100_100,0.1398 (reliable)
MM_cleanml014_change_batch_size_mutated0_MP_400_400,0.1169 (reliable)
MM_cleanml014_change_batch_size_mutated0_MP_50_50,0.1621 (reliable)
MM_cleanml014_change_batch_size_mutated0_MP_800_800,0.1116 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_1,0.1789 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_100,0.1138 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_150,0.1007 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_162,0.1211 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_168,0.1276 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_169,0.1353 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_170,0.1251 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_172,0.1215 (reliable)
MM_cleanml014_change_epochs_mutated0_MP_175,0.1245 (reliable)
MM_cleanml014_change_label_mutated0_MP_100,0.0760 (reliable)
MM_cleanml014_change_label_mutated0_MP_12.5,0.1617 (reliable)
MM_cleanml014_change_label_mutated0_MP_25.0,0.1693 (reliable)
MM_cleanml014_change_label_mutated0_MP_3.12,0.1524 (reliable)
MM_cleanml014_change_label_mutated0_MP_50.0,0.1218 (reliable)
MM_cleanml014_change_label_mutated0_MP_6.25,0.1359 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.0001,0.1325 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00055,0.1187 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00078,0.1146 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00084,0.1186 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00085,0.1338 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00086,0.1285 (reliable)
MM_cleanml014_change_learning_rate_mutated0_MP_False_0.00089,0.1188 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_binary_crossentropy,0.1168 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_categorical_crossentropy,0.3763 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_categorical_hinge,0.1770 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_hinge,0.1723 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_huber_loss,0.1346 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0752 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_logcosh,0.1152 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_absolute_error,0.1720 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3784 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_squared_error,0.1215 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1378 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_poisson,0.1302 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_squared_hinge,0.3090 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adadelta,0.2496 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adagrad,0.1775 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adamax,0.1080 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_nadam,0.1227 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_rmsprop,0.1327 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_sgd,0.1574 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_constant_1,0.3763 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_constant_2,0.1290 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1314 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.1262 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1227 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.1252 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_normal_1,0.1282 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_normal_2,0.1195 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1362 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_uniform_2,0.1234 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_identity_1,0.1108 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_identity_2,0.1285 (reliable)
