,FM_cleanml018_faulty
MM_cleanml018_original0_GF_0.01_1,0.2344 (reliable)
MM_cleanml018_original0_LA_0.01_1,0.1898 (reliable)
MM_cleanml018_original0_NAI_0.01_1,0.2295 (reliable)
MM_cleanml018_original0_NEB_0.01_1,0.2253 (reliable)
MM_cleanml018_original0_NS_0.01_1,0.2280 (reliable)
MM_cleanml018_original0_WS_0.01_1,0.2283 (reliable)
MM_cleanml018_original1_GF_0.01_1,0.2653 (reliable)
MM_cleanml018_original1_LA_0.01_1,0.2081 (reliable)
MM_cleanml018_original1_NAI_0.01_1,0.2635 (reliable)
MM_cleanml018_original1_NEB_0.01_1,0.2500 (reliable)
MM_cleanml018_original1_NS_0.01_1,0.2500 (reliable)
MM_cleanml018_original1_WS_0.01_1,0.2553 (reliable)
MM_cleanml018_original2_GF_0.01_1,0.2375 (reliable)
MM_cleanml018_original2_LA_0.01_1,0.2309 (reliable)
MM_cleanml018_original2_NAI_0.01_1,0.2427 (reliable)
MM_cleanml018_original2_NEB_0.01_1,0.2448 (reliable)
MM_cleanml018_original2_NS_0.01_1,0.2395 (reliable)
MM_cleanml018_original2_WS_0.01_1,0.2432 (reliable)
MM_cleanml018_original3_GF_0.01_1,0.2489 (reliable)
MM_cleanml018_original3_LA_0.01_1,0.1986 (reliable)
MM_cleanml018_original3_NAI_0.01_1,0.2569 (reliable)
MM_cleanml018_original3_NEB_0.01_1,0.2721 (reliable)
MM_cleanml018_original3_NS_0.01_1,0.2535 (reliable)
MM_cleanml018_original3_WS_0.01_1,0.2587 (reliable)
MM_cleanml018_original4_GF_0.01_1,0.2402 (reliable)
MM_cleanml018_original4_LA_0.01_1,0.1890 (reliable)
MM_cleanml018_original4_NAI_0.01_1,0.2593 (reliable)
MM_cleanml018_original4_NEB_0.01_1,0.2375 (reliable)
MM_cleanml018_original4_NS_0.01_1,0.2593 (reliable)
MM_cleanml018_original4_WS_0.01_1,0.2336 (reliable)
