,FM_cleanml011_faulty
MM_cleanml011_original0_GF_0.01_1,0.03735632183908046
MM_cleanml011_original0_LA_0.01_1,0.034806295399515734
MM_cleanml011_original0_NAI_0.01_1,0.05164992826398853
MM_cleanml011_original0_NEB_0.01_1,0.03556771545827633
MM_cleanml011_original0_NS_0.01_1,0.03943661971830986
MM_cleanml011_original0_WS_0.01_1,0.04551920341394026
MM_cleanml011_original1_GF_0.01_1,0.039755351681957186
MM_cleanml011_original1_LA_0.01_1,0.019261130407325543
MM_cleanml011_original1_NAI_0.01_1,0.03759398496240601
MM_cleanml011_original1_NEB_0.01_1,0.055099648300117224
MM_cleanml011_original1_NS_0.01_1,0.04856787048567871
MM_cleanml011_original1_WS_0.01_1,0.07714701601164482
MM_cleanml011_original2_GF_0.01_1,0.031446540880503145
MM_cleanml011_original2_LA_0.01_1,0.019213449414590213
MM_cleanml011_original2_NAI_0.01_1,0.050767414403778036
MM_cleanml011_original2_NEB_0.01_1,0.04025157232704403
MM_cleanml011_original2_NS_0.01_1,0.04186602870813397
MM_cleanml011_original2_WS_0.01_1,0.04428044280442804
MM_cleanml011_original3_GF_0.01_1,0.05606060606060606
MM_cleanml011_original3_LA_0.01_1,0.01894404490440274
MM_cleanml011_original3_NAI_0.01_1,0.03732162458836444
MM_cleanml011_original3_NEB_0.01_1,0.0713101160862355
MM_cleanml011_original3_NS_0.01_1,0.05615292712066906
MM_cleanml011_original3_WS_0.01_1,0.09048361934477381
MM_cleanml011_original4_GF_0.01_1,0.0713128038897893
MM_cleanml011_original4_LA_0.01_1,0.087893864013267
MM_cleanml011_original4_NAI_0.01_1,0.0648967551622419
MM_cleanml011_original4_NS_0.01_1,0.06959152798789713
MM_cleanml011_original4_WS_0.01_1,0.07306590257879655
