,FM_deeplocalize027_faulty
MM_deeplocalize027_original0_GF_0.01_1,0.1493 (reliable)
MM_deeplocalize027_original0_LA_0.01_1,0.2735 (reliable)
MM_deeplocalize027_original0_LD_0.01_1,0.0951 (reliable)
MM_deeplocalize027_original0_LR_0.01_1,0.0951 (reliable)
MM_deeplocalize027_original0_NAI_0.01_1,0.2198 (reliable)
MM_deeplocalize027_original0_NEB_0.01_1,0.1291 (reliable)
MM_deeplocalize027_original0_NS_0.01_1,0.1310 (reliable)
MM_deeplocalize027_original0_WS_0.01_1,0.1424 (reliable)
MM_deeplocalize027_original1_GF_0.01_1,0.1009 (reliable)
MM_deeplocalize027_original1_LA_0.01_1,0.3859 (reliable)
MM_deeplocalize027_original1_LD_0.01_1,0.0728 (reliable)
MM_deeplocalize027_original1_LR_0.01_1,0.0728 (reliable)
MM_deeplocalize027_original1_NAI_0.01_1,0.3443 (reliable)
MM_deeplocalize027_original1_NEB_0.01_1,0.0829 (reliable)
MM_deeplocalize027_original1_NS_0.01_1,0.1234 (reliable)
MM_deeplocalize027_original1_WS_0.01_1,0.0994 (reliable)
MM_deeplocalize027_original2_GF_0.01_1,0.0865 (reliable)
MM_deeplocalize027_original2_LA_0.01_1,0.2431 (reliable)
MM_deeplocalize027_original2_LD_0.01_1,0.0608 (reliable)
MM_deeplocalize027_original2_LR_0.01_1,0.0608 (reliable)
MM_deeplocalize027_original2_NAI_0.01_1,0.2336 (reliable)
MM_deeplocalize027_original2_NEB_0.01_1,0.0668 (reliable)
MM_deeplocalize027_original2_NS_0.01_1,0.1575 (reliable)
MM_deeplocalize027_original2_WS_0.01_1,0.0752 (reliable)
MM_deeplocalize027_original3_GF_0.01_1,0.1170 (reliable)
MM_deeplocalize027_original3_LA_0.01_1,0.0925 (reliable)
MM_deeplocalize027_original3_LD_0.01_1,0.0897 (reliable)
MM_deeplocalize027_original3_LR_0.01_1,0.0897 (reliable)
MM_deeplocalize027_original3_NAI_0.01_1,0.3423 (reliable)
MM_deeplocalize027_original3_NEB_0.01_1,0.1158 (reliable)
MM_deeplocalize027_original3_NS_0.01_1,0.1177 (reliable)
MM_deeplocalize027_original3_WS_0.01_1,0.1277 (reliable)
MM_deeplocalize027_original4_GF_0.01_1,0.0848 (reliable)
MM_deeplocalize027_original4_LA_0.01_1,0.0613 (reliable)
MM_deeplocalize027_original4_LD_0.01_1,0.0613 (reliable)
MM_deeplocalize027_original4_LR_0.01_1,0.0613 (reliable)
MM_deeplocalize027_original4_NAI_0.01_1,0.1254 (reliable)
MM_deeplocalize027_original4_NEB_0.01_1,0.1718 (reliable)
MM_deeplocalize027_original4_NS_0.01_1,0.0795 (reliable)
MM_deeplocalize027_original4_WS_0.01_1,0.0705 (reliable)
