,FM_deepfd037_faulty
MM_deepfd037_original0_GF_0.01_1,0.0205 (reliable)
MM_deepfd037_original0_LA_0.01_1,0.2213 (reliable)
MM_deepfd037_original0_LD_0.01_1,0.0108 (reliable)
MM_deepfd037_original0_LR_0.01_1,0.0108 (reliable)
MM_deepfd037_original0_NAI_0.01_1,0.1625 (reliable)
MM_deepfd037_original0_NEB_0.01_1,0.0116 (reliable)
MM_deepfd037_original0_NS_0.01_1,0.0166 (reliable)
MM_deepfd037_original0_WS_0.01_1,0.0105 (reliable)
MM_deepfd037_original1_GF_0.01_1,0.0219 (reliable)
MM_deepfd037_original1_LA_0.01_1,0.1876 (reliable)
MM_deepfd037_original1_LD_0.01_1,0.0073 (reliable)
MM_deepfd037_original1_LR_0.01_1,0.0073 (reliable)
MM_deepfd037_original1_NAI_0.01_1,0.0139 (reliable)
MM_deepfd037_original1_NEB_0.01_1,0.0074 (reliable)
MM_deepfd037_original1_NS_0.01_1,0.0074 (reliable)
MM_deepfd037_original2_GF_0.01_1,0.2067 (reliable)
MM_deepfd037_original2_LA_0.01_1,0.2140 (reliable)
MM_deepfd037_original2_LD_0.01_1,0.0189 (reliable)
MM_deepfd037_original2_LR_0.01_1,0.0189 (reliable)
MM_deepfd037_original2_NAI_0.01_1,0.4877 (reliable)
MM_deepfd037_original2_NEB_0.01_1,0.0195 (reliable)
MM_deepfd037_original2_NS_0.01_1,0.0192 (reliable)
MM_deepfd037_original2_WS_0.01_1,0.0192 (reliable)
MM_deepfd037_original3_GF_0.01_1,0.0237 (reliable)
MM_deepfd037_original3_LA_0.01_1,0.5431 (reliable)
MM_deepfd037_original3_LD_0.01_1,0.0425 (reliable)
MM_deepfd037_original3_LR_0.01_1,0.0425 (reliable)
MM_deepfd037_original3_NAI_0.01_1,0.3259 (reliable)
MM_deepfd037_original3_NEB_0.01_1,0.0429 (reliable)
MM_deepfd037_original3_NS_0.01_1,0.0491 (reliable)
MM_deepfd037_original3_WS_0.01_1,0.0407 (reliable)
MM_deepfd037_original4_GF_0.01_1,0.0201 (reliable)
MM_deepfd037_original4_LA_0.01_1,0.0223 (reliable)
MM_deepfd037_original4_LD_0.01_1,0.0035 (reliable)
MM_deepfd037_original4_LR_0.01_1,0.0035 (reliable)
MM_deepfd037_original4_NAI_0.01_1,0.6620 (reliable)
MM_deepfd037_original4_NEB_0.01_1,0.0049 (reliable)
MM_deepfd037_original4_NS_0.01_1,0.0044 (reliable)
MM_deepfd037_original4_WS_0.01_1,0.3869 (reliable)
