,FM_deepfd016_faulty
MM_deepfd016_GF_0.01_1,0.0303 (reliable)
MM_deepfd016_GF_0.1_1,0.1231 (reliable)
MM_deepfd016_GF_0.2_1,0.0588 (reliable)
MM_deepfd016_GF_0.6_1,0.0725 (reliable)
MM_deepfd016_GF_1.0_1,0.1912 (unreliable)
MM_deepfd016_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_NEB_0.01_1,0.0714 (unreliable)
MM_deepfd016_NEB_0.1_1,0.0735 (reliable)
MM_deepfd016_NEB_0.2_1,0.0156 (reliable)
MM_deepfd016_NS_0.01_1,0.1061 (unreliable)
MM_deepfd016_NS_0.1_1,0.1061 (reliable)
MM_deepfd016_NS_0.2_1,0.1212 (reliable)
MM_deepfd016_NS_0.6_1,0.0923 (reliable)
MM_deepfd016_WS_0.01_1,0.0606 (reliable)
MM_deepfd016_WS_0.1_1,0.0312 (reliable)
MM_deepfd016_WS_0.2_1,0.1791 (reliable)
