,FM_deeplocalize021_faulty
MM_deeplocalize021_GF_0.01_1,0.0540 (reliable)
MM_deeplocalize021_GF_0.1_1,0.0842 (reliable)
MM_deeplocalize021_GF_0.2_1,0.1018 (reliable)
MM_deeplocalize021_GF_0.6_1,0.2906 (reliable)
MM_deeplocalize021_GF_1.0_1,0.2893 (reliable)
MM_deeplocalize021_LD_0.01_1,0.0000 (reliable)
MM_deeplocalize021_LR_0.01_1,0.0861 (reliable)
MM_deeplocalize021_NAI_0.01_1,0.0941 (reliable)
MM_deeplocalize021_NAI_0.1_1,0.4365 (reliable)
MM_deeplocalize021_NEB_0.01_1,0.0105 (reliable)
MM_deeplocalize021_NEB_0.1_1,0.2302 (reliable)
MM_deeplocalize021_NEB_0.2_1,0.3460 (reliable)
MM_deeplocalize021_NS_0.01_1,0.0052 (reliable)
MM_deeplocalize021_NS_0.1_1,0.1756 (reliable)
MM_deeplocalize021_NS_0.2_1,0.2456 (reliable)
MM_deeplocalize021_NS_0.6_1,0.5108 (unreliable)
MM_deeplocalize021_NS_1.0_1,0.4665 (reliable)
MM_deeplocalize021_WS_0.01_1,0.0000 (reliable)
MM_deeplocalize021_WS_0.1_1,0.1954 (reliable)
MM_deeplocalize021_WS_0.2_1,0.2854 (reliable)
