,FM_deepfd037_faulty
MM_deepfd037_GF_0.01_1,0.0645 (reliable)
MM_deepfd037_GF_0.1_1,0.1737 (unreliable)
MM_deepfd037_GF_0.2_1,0.2076 (unreliable)
MM_deepfd037_GF_0.6_1,0.4912 (unreliable)
MM_deepfd037_GF_1.0_1,0.5003 (unreliable)
MM_deepfd037_LA_0.01_1,0.3842 (reliable)
MM_deepfd037_LD_0.01_1,0.0000 (reliable)
MM_deepfd037_LR_0.01_1,0.0000 (reliable)
MM_deepfd037_NAI_0.01_1,0.0129 (reliable)
MM_deepfd037_NAI_0.1_1,0.1430 (unreliable)
MM_deepfd037_NEB_0.01_1,0.0044 (reliable)
MM_deepfd037_NS_0.01_1,0.0000 (reliable)
MM_deepfd037_NS_0.1_1,0.0075 (reliable)
MM_deepfd037_NS_0.2_1,0.0034 (reliable)
MM_deepfd037_WS_0.01_1,0.0024 (reliable)
