,FM_cleanml010_faulty
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0344 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0311 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0397 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0327 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_ones_1,0.0445 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_ones_2,0.0791 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0174 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_orthogonal_2,0.0293 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_normal_1,0.0337 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_normal_2,0.0427 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0450 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0346 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0522 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0457 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0497 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0440 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_zeros_1,0.0507 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_zeros_2,0.4273 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_12.38,0.0297 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_18.57,0.0702 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_21.66,0.1923 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_24.75,0.0831 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_37.12,0.1133 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_40.22,0.0587 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_43.31,0.0752 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_49.5,0.0949 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_99,0.1524 (reliable)
MM_cleanml010_disable_batching_mutated0_MP,0.0905 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_100,0.4091 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_12.5,0.1421 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_15.62,0.1330 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_18.75,0.1816 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_25.0,0.2025 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_3.12,0.1042 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_50.0,0.2462 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_6.25,0.1076 (reliable)
MM_cleanml010_remove_activation_function_mutated0_MP_1,0.0327 (reliable)
MM_cleanml010_remove_activation_function_mutated0_MP_2,0.3022 (unreliable)
MM_cleanml010_remove_bias_mutated0_MP_1,0.0424 (reliable)
MM_cleanml010_remove_bias_mutated0_MP_2,0.0314 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_100,0.0522 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_12.5,0.0097 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_25.0,0.0424 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_3.12,0.0529 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_50.0,0.0632 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_6.25,0.0413 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_9.38,0.0323 (reliable)
