,FM_deeplocalize021_faulty
MM_deeplocalize021_add_activation_function_mutated0_MP_softplus_1,0.2207 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softplus_11,0.0995 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softplus_14,0.2871 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softplus_4,0.2278 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softplus_7,0.2767 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softsign_1,0.1144 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softsign_11,0.1078 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softsign_14,0.1014 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softsign_4,0.0876 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_softsign_7,0.1473 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_tanh_1,0.2114 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_tanh_11,0.1216 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_tanh_14,0.1262 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_tanh_4,0.1651 (reliable)
MM_deeplocalize021_add_activation_function_mutated0_MP_tanh_7,0.1327 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_1,0.1584 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_11,0.2290 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_14,0.1408 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_4,0.1391 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_7,0.1330 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_l2_1,0.1777 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_l2_11,0.2290 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_l2_14,0.1071 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_l2_4,0.2196 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l1_l2_7,0.0988 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l2_1,0.1286 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l2_11,0.1019 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l2_14,0.1269 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l2_4,0.1333 (reliable)
MM_deeplocalize021_add_weights_regularisation_mutated0_MP_l2_7,0.1232 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_1,0.1296 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_11,0.1663 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_12,0.2110 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_14,0.1204 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_15,0.2789 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_2,0.1538 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_4,0.0947 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_5,0.0896 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_7,0.1167 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_elu_8,0.1041 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_1,0.2506 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_11,0.1805 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_12,0.1338 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_14,0.1995 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_15,0.1131 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_2,0.2222 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_4,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_5,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_7,0.2494 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_exponential_8,0.2336 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_11,0.2146 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_12,0.1710 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_14,0.2512 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_15,0.0977 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_4,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_5,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_7,0.2807 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_hard_sigmoid_8,0.2991 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_1,0.2241 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_11,0.1712 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_12,0.1938 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_14,0.1561 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_15,0.4886 (unreliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_2,0.0993 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_4,0.1365 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_5,0.1178 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_7,0.1518 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_linear_8,0.1768 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_1,0.1350 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_11,0.1490 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_12,0.1754 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_14,0.3144 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_2,0.0964 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_4,0.1060 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_5,0.1397 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_7,0.0663 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_relu_8,0.1369 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_1,0.1422 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_11,0.1415 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_12,0.1923 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_14,0.1529 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_15,0.2276 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_2,0.1711 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_4,0.1277 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_5,0.1259 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_7,0.0884 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_selu_8,0.1345 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_1,0.3016 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_11,0.2403 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_12,0.1770 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_14,0.1928 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_15,0.1349 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_2,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_4,0.2023 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_5,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_7,0.2906 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_sigmoid_8,0.2604 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_1,0.1655 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_11,0.1498 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_12,0.1701 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_14,0.1711 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_15,0.1047 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_2,0.1510 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_4,0.1858 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_5,0.1862 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_7,0.2151 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softmax_8,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_1,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_11,0.2009 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_12,0.3506 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_14,0.1278 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_15,0.1203 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_2,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_4,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_5,0.2290 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_7,0.2673 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softplus_8,0.2540 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_1,0.1050 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_11,0.1596 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_12,0.1552 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_14,0.1029 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_15,0.4036 (unreliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_2,0.1335 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_4,0.1316 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_5,0.1590 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_7,0.1036 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_softsign_8,0.1960 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_1,0.0959 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_11,0.1108 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_12,0.1671 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_14,0.1340 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_15,0.7832 (unreliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_2,0.2506 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_4,0.1026 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_5,0.1606 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_7,0.1415 (reliable)
MM_deeplocalize021_change_activation_function_mutated0_MP_tanh_8,0.1603 (reliable)
MM_deeplocalize021_change_batch_size_mutated0_MP_32_32,0.1274 (reliable)
MM_deeplocalize021_change_batch_size_mutated0_MP_4_4,0.1309 (reliable)
MM_deeplocalize021_change_batch_size_mutated0_MP_64_64,0.1699 (reliable)
MM_deeplocalize021_change_batch_size_mutated0_MP_8_8,0.1111 (reliable)
MM_deeplocalize021_change_dropout_rate_mutated0_MP_0.125_0.125_13,0.2125 (reliable)
MM_deeplocalize021_change_dropout_rate_mutated0_MP_0.25_0.25_13,0.2323 (reliable)
MM_deeplocalize021_change_dropout_rate_mutated0_MP_0.75_0.75_13,0.1166 (reliable)
MM_deeplocalize021_change_dropout_rate_mutated0_MP_0.9_0.9_13,0.2041 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_1,0.2857 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_4,0.1422 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_5,0.1425 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_6,0.1469 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_8,0.1942 (reliable)
MM_deeplocalize021_change_epochs_mutated0_MP_9,0.1671 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.0001,0.0962 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00021,0.1926 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00027,0.1085 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.0003,0.1730 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00031,0.1800 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00032,0.1531 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00033,0.0913 (reliable)
MM_deeplocalize021_change_learning_rate_mutated0_MP_False_0.00055,0.1400 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_binary_crossentropy,0.1531 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_categorical_hinge,0.2096 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_hinge,0.2222 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_huber_loss,0.1590 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1247 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_logcosh,0.1894 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_mean_absolute_error,0.3508 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3653 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_mean_squared_error,0.1552 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1790 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_poisson,0.1630 (reliable)
MM_deeplocalize021_change_loss_function_mutated0_MP_squared_hinge,0.1235 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_adadelta,0.2290 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_adagrad,0.2290 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_adam,0.1218 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_adamax,0.1473 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_nadam,0.1299 (reliable)
MM_deeplocalize021_change_optimisation_function_mutated0_MP_sgd,0.2205 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_constant_1,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_constant_11,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_constant_14,0.1168 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_constant_4,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_constant_7,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2211 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.1479 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_normal_14,0.1217 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.2131 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.1513 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1746 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.1346 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_uniform_14,0.1457 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.1704 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.1602 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_normal_1,0.1341 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_normal_11,0.1229 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_normal_14,0.1235 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_normal_4,0.1775 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_normal_7,0.1122 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1106 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_uniform_11,0.1367 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_uniform_14,0.1523 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_uniform_4,0.1017 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_he_uniform_7,0.0949 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1340 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.1799 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_normal_14,0.1034 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.1122 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.0951 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1351 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.0981 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_uniform_14,0.1294 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.2074 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.0845 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_ones_1,0.2545 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_ones_11,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_ones_14,0.0973 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_ones_4,0.1899 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_ones_7,0.2465 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1111 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_orthogonal_11,0.0827 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_orthogonal_14,0.1667 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_orthogonal_4,0.0690 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_orthogonal_7,0.1345 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_normal_1,0.2100 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_normal_11,0.1010 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_normal_14,0.2319 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_normal_4,0.1711 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_normal_7,0.1773 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1148 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_uniform_11,0.1000 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_uniform_14,0.1002 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_uniform_4,0.1733 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_random_uniform_7,0.1686 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0829 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.1351 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_truncated_normal_14,0.1463 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.1891 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.1425 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.2397 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_variance_scaling_11,0.1462 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_variance_scaling_14,0.1232 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.0907 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.1887 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_zeros_1,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_zeros_11,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_zeros_14,0.2207 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_zeros_4,0.2290 (reliable)
MM_deeplocalize021_change_weights_initialisation_mutated0_MP_zeros_7,0.2290 (reliable)
MM_deeplocalize021_disable_batching_mutated0_MP,0.1509 (reliable)
MM_deeplocalize021_remove_activation_function_mutated0_MP_12,0.1603 (reliable)
MM_deeplocalize021_remove_activation_function_mutated0_MP_15,0.4467 (reliable)
MM_deeplocalize021_remove_activation_function_mutated0_MP_2,0.1965 (reliable)
MM_deeplocalize021_remove_activation_function_mutated0_MP_5,0.2034 (reliable)
MM_deeplocalize021_remove_activation_function_mutated0_MP_8,0.1719 (reliable)
MM_deeplocalize021_remove_bias_mutated0_MP_1,0.1360 (reliable)
MM_deeplocalize021_remove_bias_mutated0_MP_11,0.1273 (reliable)
MM_deeplocalize021_remove_bias_mutated0_MP_14,0.2126 (reliable)
MM_deeplocalize021_remove_bias_mutated0_MP_4,0.1283 (reliable)
MM_deeplocalize021_remove_bias_mutated0_MP_7,0.1415 (reliable)
MM_deeplocalize021_remove_validation_set_mutated0_MP,0.1907 (reliable)
