,FM_defect4ml061_faulty
MM_defect4ml061_original0_GF_0.01_1,0.0769 (unreliable)
MM_defect4ml061_original0_LA_0.01_1,0.0769 (unreliable)
MM_defect4ml061_original0_NAI_0.01_1,0.0667 (unreliable)
MM_defect4ml061_original0_NEB_0.01_1,0.2317 (unreliable)
MM_defect4ml061_original0_NS_0.01_1,0.2949 (unreliable)
MM_defect4ml061_original0_WS_0.01_1,0.1129 (unreliable)
MM_defect4ml061_original1_GF_0.01_1,0.1765 (unreliable)
MM_defect4ml061_original1_LA_0.01_1,0.0882 (unreliable)
MM_defect4ml061_original1_NAI_0.01_1,0.2769 (unreliable)
MM_defect4ml061_original1_NEB_0.01_1,0.2206 (unreliable)
MM_defect4ml061_original1_NS_0.01_1,0.2987 (unreliable)
MM_defect4ml061_original1_WS_0.01_1,0.2121 (unreliable)
MM_defect4ml061_original2_GF_0.01_1,0.0323 (unreliable)
MM_defect4ml061_original2_LA_0.01_1,0.0161 (unreliable)
MM_defect4ml061_original2_NAI_0.01_1,0.2588 (unreliable)
MM_defect4ml061_original2_NEB_0.01_1,0.4754 (unreliable)
MM_defect4ml061_original2_NS_0.01_1,0.1875 (reliable)
MM_defect4ml061_original2_WS_0.01_1,0.1127 (unreliable)
MM_defect4ml061_original3_GF_0.01_1,0.0923 (unreliable)
MM_defect4ml061_original3_LA_0.01_1,0.0769 (unreliable)
MM_defect4ml061_original3_NAI_0.01_1,0.2833 (unreliable)
MM_defect4ml061_original3_NEB_0.01_1,0.2500 (unreliable)
MM_defect4ml061_original3_NS_0.01_1,0.3971 (unreliable)
MM_defect4ml061_original3_WS_0.01_1,0.1129 (unreliable)
MM_defect4ml061_original4_GF_0.01_1,0.0563 (unreliable)
MM_defect4ml061_original4_LA_0.01_1,0.0294 (unreliable)
MM_defect4ml061_original4_NAI_0.01_1,0.0952 (unreliable)
MM_defect4ml061_original4_NEB_0.01_1,0.1324 (unreliable)
MM_defect4ml061_original4_NS_0.01_1,0.1159 (unreliable)
MM_defect4ml061_original4_WS_0.01_1,0.1912 (unreliable)
