,FM_deepfd021_faulty
MM_deepfd021_original0_GF_0.01_1,0.1240 (reliable)
MM_deepfd021_original0_LD_0.01_1,0.1217 (reliable)
MM_deepfd021_original0_LR_0.01_1,0.0928 (reliable)
MM_deepfd021_original0_NAI_0.01_1,0.1335 (reliable)
MM_deepfd021_original0_NEB_0.01_1,0.1132 (reliable)
MM_deepfd021_original0_NS_0.01_1,0.1277 (reliable)
MM_deepfd021_original0_WS_0.01_1,0.1828 (reliable)
MM_deepfd021_original1_GF_0.01_1,0.2164 (reliable)
MM_deepfd021_original1_LA_0.01_1,0.3309 (unreliable)
MM_deepfd021_original1_LD_0.01_1,0.2111 (reliable)
MM_deepfd021_original1_LR_0.01_1,0.2299 (reliable)
MM_deepfd021_original1_NAI_0.01_1,0.2237 (reliable)
MM_deepfd021_original1_NEB_0.01_1,0.2088 (reliable)
MM_deepfd021_original1_NS_0.01_1,0.2111 (reliable)
MM_deepfd021_original1_WS_0.01_1,0.1811 (reliable)
MM_deepfd021_original2_GF_0.01_1,0.0735 (reliable)
MM_deepfd021_original2_LD_0.01_1,0.0612 (reliable)
MM_deepfd021_original2_LR_0.01_1,0.1963 (reliable)
MM_deepfd021_original2_NAI_0.01_1,0.2397 (reliable)
MM_deepfd021_original2_NEB_0.01_1,0.0847 (reliable)
MM_deepfd021_original2_NS_0.01_1,0.0735 (reliable)
MM_deepfd021_original2_WS_0.01_1,0.0716 (reliable)
MM_deepfd021_original3_GF_0.01_1,0.2479 (reliable)
MM_deepfd021_original3_LA_0.01_1,0.2369 (reliable)
MM_deepfd021_original3_LD_0.01_1,0.2204 (reliable)
MM_deepfd021_original3_LR_0.01_1,0.1736 (reliable)
MM_deepfd021_original3_NAI_0.01_1,0.2861 (reliable)
MM_deepfd021_original3_NEB_0.01_1,0.2521 (reliable)
MM_deepfd021_original3_NS_0.01_1,0.2445 (reliable)
MM_deepfd021_original3_WS_0.01_1,0.2287 (reliable)
MM_deepfd021_original4_GF_0.01_1,0.1181 (reliable)
MM_deepfd021_original4_LA_0.01_1,0.1151 (reliable)
MM_deepfd021_original4_LD_0.01_1,0.1133 (reliable)
MM_deepfd021_original4_LR_0.01_1,0.1186 (reliable)
MM_deepfd021_original4_NAI_0.01_1,0.1236 (reliable)
MM_deepfd021_original4_NEB_0.01_1,0.1133 (reliable)
MM_deepfd021_original4_NS_0.01_1,0.1247 (reliable)
MM_deepfd021_original4_WS_0.01_1,0.1148 (reliable)
