,FM_cleanml004_faulty
MM_cleanml004_GF_0.01_1,0.02665245202558635
MM_cleanml004_GF_0.1_1,0.0946073793755913
MM_cleanml004_GF_0.2_1,0.10957642725598528
MM_cleanml004_GF_0.6_1,0.1323076923076923
MM_cleanml004_GF_1.0_1,0.11809317443120261
MM_cleanml004_LA_0.01_1,0.08204334365325075
MM_cleanml004_NAI_0.01_1,0.07995951417004048
MM_cleanml004_NAI_0.1_1,0.04875325641979904
MM_cleanml004_NEB_0.01_1,0.022148394241417502
MM_cleanml004_NEB_0.1_1,0.11332728921124205
MM_cleanml004_NEB_0.2_1,0.1088929219600726
MM_cleanml004_NS_0.01_1,0.059748427672955975
MM_cleanml004_NS_0.1_1,0.14605809128630706
MM_cleanml004_NS_0.2_1,0.09147935180345008
MM_cleanml004_WS_0.01_1,0.055555555555555546
MM_cleanml004_WS_0.2_1,0.20510708401976935
