,FM_deepfd026_faulty
MM_deepfd026_add_noise_mutated0_MP_100,0.0037375415282392024
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_1,0.006026600166251038
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_3,0.0037313432835820895
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_l2_1,0.019514220469171683
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_l2_3,0.01721277478224803
MM_deepfd026_add_weights_regularisation_mutated0_MP_l2_1,0.012647729628861704
MM_deepfd026_add_weights_regularisation_mutated0_MP_l2_3,0.003517483964411339
MM_deepfd026_change_activation_function_mutated0_MP_elu_2,0.0006234413965087282
MM_deepfd026_change_activation_function_mutated0_MP_elu_3,0.05834018077239112
MM_deepfd026_change_activation_function_mutated0_MP_exponential_2,0.0033222591362126242
MM_deepfd026_change_activation_function_mutated0_MP_exponential_3,0.005395310230338245
MM_deepfd026_change_activation_function_mutated0_MP_hard_sigmoid_2,0.003518211920529801
MM_deepfd026_change_activation_function_mutated0_MP_hard_sigmoid_3,0.004151100041511
MM_deepfd026_change_activation_function_mutated0_MP_linear_2,0.0008312551953449709
MM_deepfd026_change_activation_function_mutated0_MP_linear_3,0.04620997162545602
MM_deepfd026_change_activation_function_mutated0_MP_relu_2,0.0008298755186721993
MM_deepfd026_change_activation_function_mutated0_MP_relu_3,0.4425625920471282
MM_deepfd026_change_activation_function_mutated0_MP_selu_2,0.0014543943486391023
MM_deepfd026_change_activation_function_mutated0_MP_selu_3,0.0814291649356045
MM_deepfd026_change_activation_function_mutated0_MP_sigmoid_2,0.00622535795808259
MM_deepfd026_change_activation_function_mutated0_MP_sigmoid_3,0.0033181252592285357
MM_deepfd026_change_activation_function_mutated0_MP_softmax_2,0.6342554248799072
MM_deepfd026_change_activation_function_mutated0_MP_softmax_3,0.002284527518172378
MM_deepfd026_change_activation_function_mutated0_MP_softplus_2,0.0012453300124533001
MM_deepfd026_change_activation_function_mutated0_MP_softplus_3,0.007421150278293136
MM_deepfd026_change_activation_function_mutated0_MP_softsign_2,0.0008310824849366299
MM_deepfd026_change_activation_function_mutated0_MP_softsign_3,0.03314238952536826
MM_deepfd026_change_activation_function_mutated0_MP_tanh_2,0.0008309098462816785
MM_deepfd026_change_activation_function_mutated0_MP_tanh_3,0.007875647668393783
MM_deepfd026_change_batch_size_mutated0_MP_125_125,0.0008312551953449709
MM_deepfd026_change_batch_size_mutated0_MP_250_250,0.0008312551953449709
MM_deepfd026_change_epochs_mutated0_MP_1,0.23715170278637765
MM_deepfd026_change_label_mutated0_MP_100,0.11220180344709504
MM_deepfd026_change_label_mutated0_MP_12.5,0.009613458842379333
MM_deepfd026_change_label_mutated0_MP_25.0,0.028192681105302465
MM_deepfd026_change_label_mutated0_MP_50.0,0.12623603441633488
MM_deepfd026_change_label_mutated0_MP_6.25,0.20151701517015166
MM_deepfd026_change_label_mutated0_MP_9.38,0.0067168736006513316
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0001,0.09925711927362774
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0006,0.027818144073074525
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0008,0.006835128417564207
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0009,0.0045652625025939
MM_deepfd026_change_loss_function_mutated0_MP_binary_crossentropy,0.014675485737908228
MM_deepfd026_change_loss_function_mutated0_MP_categorical_crossentropy,0.2102201911092646
MM_deepfd026_change_loss_function_mutated0_MP_categorical_hinge,0.23666323377960863
MM_deepfd026_change_loss_function_mutated0_MP_hinge,0.02196891191709845
MM_deepfd026_change_loss_function_mutated0_MP_huber_loss,0.0014537902388369677
MM_deepfd026_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.6852138073158166
MM_deepfd026_change_loss_function_mutated0_MP_logcosh,0.0039451827242524915
MM_deepfd026_change_loss_function_mutated0_MP_mean_absolute_error,0.008121827411167513
MM_deepfd026_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.9576119402985075
MM_deepfd026_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.010390689941812135
MM_deepfd026_change_loss_function_mutated0_MP_poisson,0.005180273518441774
MM_deepfd026_change_loss_function_mutated0_MP_squared_hinge,0.04196229474964525
MM_deepfd026_change_optimisation_function_mutated0_MP_adadelta,0.4208558371416701
MM_deepfd026_change_optimisation_function_mutated0_MP_adagrad,0.3446198587453261
MM_deepfd026_change_optimisation_function_mutated0_MP_adamax,0.02815152142413579
MM_deepfd026_change_optimisation_function_mutated0_MP_nadam,0.004774756072244135
MM_deepfd026_change_optimisation_function_mutated0_MP_rmsprop,0.011601408742490158
MM_deepfd026_change_optimisation_function_mutated0_MP_sgd,0.08417786970010342
MM_deepfd026_change_weights_initialisation_mutated0_MP_constant_1,0.6342554248799072
MM_deepfd026_change_weights_initialisation_mutated0_MP_constant_3,0.004985459077690072
MM_deepfd026_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.003940273745333886
MM_deepfd026_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.04945968412302577
MM_deepfd026_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.00394109105994607
MM_deepfd026_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.07687525901367592
MM_deepfd026_change_weights_initialisation_mutated0_MP_he_normal_1,0.004156275976724854
MM_deepfd026_change_weights_initialisation_mutated0_MP_he_normal_3,0.22003318125259225
MM_deepfd026_change_weights_initialisation_mutated0_MP_he_uniform_1,0.006026600166251038
MM_deepfd026_change_weights_initialisation_mutated0_MP_he_uniform_3,0.033866995073891626
MM_deepfd026_change_weights_initialisation_mutated0_MP_identity_1,0.0008309098462816785
MM_deepfd026_change_weights_initialisation_mutated0_MP_identity_3,0.41934814199709364
MM_deepfd026_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0029081844619858743
MM_deepfd026_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.43159642931285025
MM_deepfd026_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.002492729538845036
MM_deepfd026_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.21523453715234533
MM_deepfd026_change_weights_initialisation_mutated0_MP_ones_1,0.0006234413965087282
MM_deepfd026_change_weights_initialisation_mutated0_MP_ones_3,0.007040795195692691
MM_deepfd026_change_weights_initialisation_mutated0_MP_orthogonal_1,0.00041562759767248546
MM_deepfd026_change_weights_initialisation_mutated0_MP_orthogonal_3,0.4229093172857439
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_normal_1,0.21627231216272308
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_normal_3,0.0037390943082675526
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_uniform_1,0.42302904564315347
MM_deepfd026_change_weights_initialisation_mutated0_MP_random_uniform_3,0.0020768431983385254
MM_deepfd026_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6230927835051547
MM_deepfd026_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.005184570717544587
MM_deepfd026_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0024937655860349122
MM_deepfd026_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.21103963477899976
MM_deepfd026_change_weights_initialisation_mutated0_MP_zeros_1,0.6342554248799072
MM_deepfd026_change_weights_initialisation_mutated0_MP_zeros_3,0.002075119319360863
MM_deepfd026_delete_training_data_mutated0_MP_24.75,0.0008288437629506838
MM_deepfd026_delete_training_data_mutated0_MP_30.93,0.002486531288852052
MM_deepfd026_delete_training_data_mutated0_MP_34.02,0.010594100540091403
MM_deepfd026_delete_training_data_mutated0_MP_37.12,0.004551096400496483
MM_deepfd026_delete_training_data_mutated0_MP_49.5,0.026173660157872876
MM_deepfd026_delete_training_data_mutated0_MP_99,0.528262676641729
MM_deepfd026_disable_batching_mutated0_MP,0.11445783132530121
MM_deepfd026_make_output_classes_overlap_mutated0_MP_100,0.11118621155795877
MM_deepfd026_make_output_classes_overlap_mutated0_MP_12.5,0.008308004052684902
MM_deepfd026_make_output_classes_overlap_mutated0_MP_25.0,0.017254901960784316
MM_deepfd026_make_output_classes_overlap_mutated0_MP_3.12,0.0012414649286157666
MM_deepfd026_make_output_classes_overlap_mutated0_MP_50.0,0.046637947181120055
MM_deepfd026_make_output_classes_overlap_mutated0_MP_6.25,0.001649484536082474
MM_deepfd026_remove_activation_function_mutated0_MP_2,0.0008310824849366299
MM_deepfd026_remove_activation_function_mutated0_MP_3,0.07736984028209914
MM_deepfd026_remove_bias_mutated0_MP_1,0.18300789364353967
MM_deepfd026_remove_bias_mutated0_MP_3,0.14498906471117967
MM_deepfd026_unbalance_train_data_mutated0_MP_100,0.6342554248799072
MM_deepfd026_unbalance_train_data_mutated0_MP_50.0,0.2903755386825364
MM_deepfd026_unbalance_train_data_mutated0_MP_53.12,0.05723076923076923
MM_deepfd026_unbalance_train_data_mutated0_MP_56.25,0.11780372874410981
MM_deepfd026_unbalance_train_data_mutated0_MP_62.5,0.12382700938392492
MM_deepfd026_unbalance_train_data_mutated0_MP_75.0,0.6348564496562878
