,FM_cleanml001_faulty
MM_cleanml012_original0_GF_0.01_1,0.1227 (reliable)
MM_cleanml012_original0_LA_0.01_1,0.0620 (reliable)
MM_cleanml012_original0_NAI_0.01_1,0.1327 (reliable)
MM_cleanml012_original0_NEB_0.01_1,0.1181 (reliable)
MM_cleanml012_original0_NS_0.01_1,0.0914 (reliable)
MM_cleanml012_original0_WS_0.01_1,0.0849 (reliable)
MM_cleanml012_original1_GF_0.01_1,0.2113 (reliable)
MM_cleanml012_original1_LA_0.01_1,0.1103 (reliable)
MM_cleanml012_original1_NAI_0.01_1,0.1670 (reliable)
MM_cleanml012_original1_NEB_0.01_1,0.1183 (reliable)
MM_cleanml012_original1_NS_0.01_1,0.1831 (reliable)
MM_cleanml012_original1_WS_0.01_1,0.1162 (reliable)
MM_cleanml012_original2_GF_0.01_1,0.0858 (reliable)
MM_cleanml012_original2_LA_0.01_1,0.0751 (reliable)
MM_cleanml012_original2_NAI_0.01_1,0.1236 (reliable)
MM_cleanml012_original2_NEB_0.01_1,0.0921 (reliable)
MM_cleanml012_original2_NS_0.01_1,0.1278 (reliable)
MM_cleanml012_original2_WS_0.01_1,0.0899 (reliable)
MM_cleanml012_original3_GF_0.01_1,0.1147 (reliable)
MM_cleanml012_original3_LA_0.01_1,0.0515 (reliable)
MM_cleanml012_original3_NAI_0.01_1,0.1333 (reliable)
MM_cleanml012_original3_NEB_0.01_1,0.1041 (reliable)
MM_cleanml012_original3_NS_0.01_1,0.0876 (reliable)
MM_cleanml012_original3_WS_0.01_1,0.0963 (reliable)
MM_cleanml012_original4_GF_0.01_1,0.1949 (reliable)
MM_cleanml012_original4_LA_0.01_1,0.0484 (unreliable)
MM_cleanml012_original4_NAI_0.01_1,0.1993 (reliable)
MM_cleanml012_original4_NEB_0.01_1,0.1938 (reliable)
MM_cleanml012_original4_NS_0.01_1,0.1836 (reliable)
MM_cleanml012_original4_WS_0.01_1,0.1409 (reliable)
