,FM_deeplocalize015_faulty
MM_deeplocalize015_add_activation_function_mutated0_MP_elu_1,0.0076441973592772765
MM_deeplocalize015_add_activation_function_mutated0_MP_elu_3,0.005916496716792542
MM_deeplocalize015_add_activation_function_mutated0_MP_exponential_1,0.009572059449886794
MM_deeplocalize015_add_activation_function_mutated0_MP_exponential_3,0.009234148418764146
MM_deeplocalize015_add_activation_function_mutated0_MP_hard_sigmoid_1,0.17761397042692292
MM_deeplocalize015_add_activation_function_mutated0_MP_hard_sigmoid_3,0.1781483106625713
MM_deeplocalize015_add_activation_function_mutated0_MP_linear_1,0.007935618372974063
MM_deeplocalize015_add_activation_function_mutated0_MP_linear_3,0.007398107877863964
MM_deeplocalize015_add_activation_function_mutated0_MP_relu_1,0.007283566033930212
MM_deeplocalize015_add_activation_function_mutated0_MP_relu_3,0.00723890632003586
MM_deeplocalize015_add_activation_function_mutated0_MP_selu_1,0.007441109890848781
MM_deeplocalize015_add_activation_function_mutated0_MP_selu_3,0.008690198889087978
MM_deeplocalize015_add_activation_function_mutated0_MP_sigmoid_1,0.007285035416479869
MM_deeplocalize015_add_activation_function_mutated0_MP_sigmoid_3,0.009145111400008966
MM_deeplocalize015_add_activation_function_mutated0_MP_softmax_1,0.007822130578030793
MM_deeplocalize015_add_activation_function_mutated0_MP_softmax_3,0.009055047516585979
MM_deeplocalize015_add_activation_function_mutated0_MP_softplus_1,0.00974986551909629
MM_deeplocalize015_add_activation_function_mutated0_MP_softplus_3,0.0071724756247898685
MM_deeplocalize015_add_activation_function_mutated0_MP_softsign_1,0.006948647255284334
MM_deeplocalize015_add_activation_function_mutated0_MP_softsign_3,0.008113135659696543
MM_deeplocalize015_add_activation_function_mutated0_MP_tanh_1,0.00746469401479489
MM_deeplocalize015_add_activation_function_mutated0_MP_tanh_3,0.006590155115215637
MM_deeplocalize015_add_noise_mutated0_MP_100,0.010422970882926501
MM_deeplocalize015_add_noise_mutated0_MP_25.0,0.006522323830016138
MM_deeplocalize015_add_noise_mutated0_MP_31.25,0.007286178679520233
MM_deeplocalize015_add_noise_mutated0_MP_34.38,0.0071935997131524106
MM_deeplocalize015_add_noise_mutated0_MP_37.5,0.007867661892273553
MM_deeplocalize015_add_noise_mutated0_MP_43.75,0.00762024295127527
MM_deeplocalize015_add_noise_mutated0_MP_46.88,0.00768799731032164
MM_deeplocalize015_add_noise_mutated0_MP_50.0,0.006388988522238163
MM_deeplocalize015_add_noise_mutated0_MP_56.25,0.006499910346064191
MM_deeplocalize015_add_noise_mutated0_MP_59.38,0.007038307219868648
MM_deeplocalize015_add_noise_mutated0_MP_62.5,0.00838283088647316
MM_deeplocalize015_add_noise_mutated0_MP_75.0,0.007801291248206599
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_1,0.007396118158590703
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_3,0.016380218253523652
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_6,0.026322857910287406
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_7,0.00885233410277672
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_1,0.00800053785128412
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_3,0.011138752549362379
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_6,0.025716138554082158
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_7,0.01134300253312112
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_1,0.007442277516251962
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_3,0.009257183843636527
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_6,0.013754480286738351
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_7,0.007171671896010758
MM_deeplocalize015_change_activation_function_mutated0_MP_elu_6,0.007465530770093039
MM_deeplocalize015_change_activation_function_mutated0_MP_elu_7,0.7963375402128186
MM_deeplocalize015_change_activation_function_mutated0_MP_exponential_6,0.0071489399847608805
MM_deeplocalize015_change_activation_function_mutated0_MP_exponential_7,0.006455517450070607
MM_deeplocalize015_change_activation_function_mutated0_MP_hard_sigmoid_6,0.007709374509759979
MM_deeplocalize015_change_activation_function_mutated0_MP_hard_sigmoid_7,0.18877059284993838
MM_deeplocalize015_change_activation_function_mutated0_MP_linear_6,0.012820800179311892
MM_deeplocalize015_change_activation_function_mutated0_MP_linear_7,0.7741231173557062
MM_deeplocalize015_change_activation_function_mutated0_MP_relu_6,0.007868543758967
MM_deeplocalize015_change_activation_function_mutated0_MP_selu_6,0.007888662289056724
MM_deeplocalize015_change_activation_function_mutated0_MP_selu_7,0.8061181700004194
MM_deeplocalize015_change_activation_function_mutated0_MP_sigmoid_6,0.0069271638980429075
MM_deeplocalize015_change_activation_function_mutated0_MP_sigmoid_7,0.019749377928220763
MM_deeplocalize015_change_activation_function_mutated0_MP_softmax_6,0.01144892792328546
MM_deeplocalize015_change_activation_function_mutated0_MP_softmax_7,0.007374201501737084
MM_deeplocalize015_change_activation_function_mutated0_MP_softplus_6,0.006680116565792423
MM_deeplocalize015_change_activation_function_mutated0_MP_softplus_7,0.008518651362984218
MM_deeplocalize015_change_activation_function_mutated0_MP_softsign_6,0.007240204429301533
MM_deeplocalize015_change_activation_function_mutated0_MP_softsign_7,0.7970035787217695
MM_deeplocalize015_change_activation_function_mutated0_MP_tanh_6,0.0077998924152770325
MM_deeplocalize015_change_activation_function_mutated0_MP_tanh_7,0.8157520262327539
MM_deeplocalize015_change_batch_size_mutated0_MP_128_128,0.0063876997556985005
MM_deeplocalize015_change_batch_size_mutated0_MP_16_16,0.0077562823645452705
MM_deeplocalize015_change_batch_size_mutated0_MP_64_64,0.007083295974177351
MM_deeplocalize015_change_batch_size_mutated0_MP_8_8,0.008897355445988344
MM_deeplocalize015_change_epochs_mutated0_MP_1,0.012975080674076732
MM_deeplocalize015_change_epochs_mutated0_MP_6,0.007779048131459189
