,FM_defect4ml052_faulty
MM_defect4ml052_original0_GF_0.01_1,0.3210 (reliable)
MM_defect4ml052_original0_LA_0.01_1,0.2468 (reliable)
MM_defect4ml052_original0_LD_0.01_1,0.2459 (reliable)
MM_defect4ml052_original0_LR_0.01_1,0.2459 (reliable)
MM_defect4ml052_original0_NAI_0.01_1,0.2745 (reliable)
MM_defect4ml052_original0_NEB_0.01_1,0.1957 (reliable)
MM_defect4ml052_original0_NS_0.01_1,0.1872 (reliable)
MM_defect4ml052_original0_WS_0.01_1,0.2863 (reliable)
MM_defect4ml052_original1_GF_0.01_1,0.2774 (reliable)
MM_defect4ml052_original1_LA_0.01_1,0.2677 (reliable)
MM_defect4ml052_original1_LD_0.01_1,0.2277 (reliable)
MM_defect4ml052_original1_LR_0.01_1,0.2277 (reliable)
MM_defect4ml052_original1_NAI_0.01_1,0.2782 (reliable)
MM_defect4ml052_original1_NEB_0.01_1,0.2569 (reliable)
MM_defect4ml052_original1_NS_0.01_1,0.3143 (reliable)
MM_defect4ml052_original1_WS_0.01_1,0.2853 (reliable)
MM_defect4ml052_original2_GF_0.01_1,0.2956 (reliable)
MM_defect4ml052_original2_LA_0.01_1,0.2363 (reliable)
MM_defect4ml052_original2_LD_0.01_1,0.2345 (reliable)
MM_defect4ml052_original2_LR_0.01_1,0.2345 (reliable)
MM_defect4ml052_original2_NAI_0.01_1,0.3095 (reliable)
MM_defect4ml052_original2_NEB_0.01_1,0.2491 (reliable)
MM_defect4ml052_original2_NS_0.01_1,0.2880 (reliable)
MM_defect4ml052_original2_WS_0.01_1,0.2696 (reliable)
MM_defect4ml052_original3_GF_0.01_1,0.2925 (reliable)
MM_defect4ml052_original3_LA_0.01_1,0.2345 (reliable)
MM_defect4ml052_original3_LD_0.01_1,0.2345 (reliable)
MM_defect4ml052_original3_LR_0.01_1,0.2345 (reliable)
MM_defect4ml052_original3_NAI_0.01_1,0.2887 (reliable)
MM_defect4ml052_original3_NEB_0.01_1,0.2955 (reliable)
MM_defect4ml052_original3_NS_0.01_1,0.2830 (reliable)
MM_defect4ml052_original3_WS_0.01_1,0.2765 (reliable)
MM_defect4ml052_original4_GF_0.01_1,0.2930 (reliable)
MM_defect4ml052_original4_LA_0.01_1,0.2815 (reliable)
MM_defect4ml052_original4_LD_0.01_1,0.2572 (reliable)
MM_defect4ml052_original4_LR_0.01_1,0.2572 (reliable)
MM_defect4ml052_original4_NAI_0.01_1,0.3091 (reliable)
MM_defect4ml052_original4_NEB_0.01_1,0.3001 (reliable)
MM_defect4ml052_original4_NS_0.01_1,0.3086 (reliable)
MM_defect4ml052_original4_WS_0.01_1,0.2994 (reliable)
