,FM_defect4ml088_faulty
MM_defect4ml088_original0_GF_0.01_1,0.0824468085106383
MM_defect4ml088_original0_LD_0.01_1,0.08288770053475936
MM_defect4ml088_original0_LR_0.01_1,0.13333333333333333
MM_defect4ml088_original0_NAI_0.01_1,0.15053763440860216
MM_defect4ml088_original0_NEB_0.01_1,0.09919571045576409
MM_defect4ml088_original0_NS_0.01_1,0.10372340425531916
MM_defect4ml088_original0_WS_0.01_1,0.0797872340425532
MM_defect4ml088_original1_GF_0.01_1,0.0544959128065395
MM_defect4ml088_original1_LA_0.01_1,0.07046070460704607
MM_defect4ml088_original1_LD_0.01_1,0.07046070460704607
MM_defect4ml088_original1_LR_0.01_1,0.21542553191489364
MM_defect4ml088_original1_NAI_0.01_1,0.08839779005524862
MM_defect4ml088_original1_NEB_0.01_1,0.07046070460704607
MM_defect4ml088_original1_NS_0.01_1,0.05774278215223097
MM_defect4ml088_original1_WS_0.01_1,0.06521739130434781
MM_defect4ml088_original2_GF_0.01_1,0.07792207792207792
MM_defect4ml088_original2_LA_0.01_1,0.08571428571428572
MM_defect4ml088_original2_LD_0.01_1,0.08051948051948052
MM_defect4ml088_original2_LR_0.01_1,0.10552763819095479
MM_defect4ml088_original2_NAI_0.01_1,0.11025641025641023
MM_defect4ml088_original2_NEB_0.01_1,0.08571428571428572
MM_defect4ml088_original2_NS_0.01_1,0.0904392764857881
MM_defect4ml088_original2_WS_0.01_1,0.082687338501292
MM_defect4ml088_original3_GF_0.01_1,0.19390581717451522
MM_defect4ml088_original3_LA_0.01_1,0.18836565096952906
MM_defect4ml088_original3_LD_0.01_1,0.17630853994490356
MM_defect4ml088_original3_LR_0.01_1,0.10933333333333332
MM_defect4ml088_original3_NAI_0.01_1,0.17771883289124665
MM_defect4ml088_original3_NEB_0.01_1,0.19283746556473827
MM_defect4ml088_original3_NS_0.01_1,0.18232044198895025
MM_defect4ml088_original3_WS_0.01_1,0.17032967032967028
MM_defect4ml088_original4_GF_0.01_1,0.04594594594594595
MM_defect4ml088_original4_LA_0.01_1,0.06233062330623305
MM_defect4ml088_original4_LD_0.01_1,0.054200542005420044
MM_defect4ml088_original4_LR_0.01_1,0.0673854447439353
MM_defect4ml088_original4_NAI_0.01_1,0.10803324099722991
MM_defect4ml088_original4_NEB_0.01_1,0.06451612903225806
MM_defect4ml088_original4_NS_0.01_1,0.05691056910569106
MM_defect4ml088_original4_WS_0.01_1,0.051630434782608696
