,FM_cleanml004_faulty
MM_cleanml004_add_noise_mutated0_MP_100,0.18263266712611992
MM_cleanml004_add_noise_mutated0_MP_12.5,0.134765625
MM_cleanml004_add_noise_mutated0_MP_18.75,0.11970534069981582
MM_cleanml004_add_noise_mutated0_MP_21.88,0.10121107266435987
MM_cleanml004_add_noise_mutated0_MP_25.0,0.09930313588850175
MM_cleanml004_add_noise_mutated0_MP_31.25,0.08930075821398485
MM_cleanml004_add_noise_mutated0_MP_34.38,0.11369294605809128
MM_cleanml004_add_noise_mutated0_MP_37.5,0.09654631083202513
MM_cleanml004_add_noise_mutated0_MP_50.0,0.15993537964458807
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_1,0.18021201413427562
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_2,0.1787101787101787
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_l2_1,0.184975194897236
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_l2_2,0.18683001531393567
MM_cleanml004_add_weights_regularisation_mutated0_MP_l2_1,0.20938628158844766
MM_cleanml004_add_weights_regularisation_mutated0_MP_l2_2,0.14989733059548255
MM_cleanml004_change_activation_function_mutated0_MP_elu_1,0.16955017301038058
MM_cleanml004_change_activation_function_mutated0_MP_elu_2,0.16259595254710396
MM_cleanml004_change_activation_function_mutated0_MP_exponential_1,0.17798427448177265
MM_cleanml004_change_activation_function_mutated0_MP_exponential_2,0.15947843530591777
MM_cleanml004_change_activation_function_mutated0_MP_hard_sigmoid_1,0.18030412744388125
MM_cleanml004_change_activation_function_mutated0_MP_hard_sigmoid_2,0.1655306718597858
MM_cleanml004_change_activation_function_mutated0_MP_linear_1,0.18274456521739127
MM_cleanml004_change_activation_function_mutated0_MP_linear_2,0.18707224334600758
MM_cleanml004_change_activation_function_mutated0_MP_relu_1,0.12262357414448671
MM_cleanml004_change_activation_function_mutated0_MP_relu_2,0.1647909967845659
MM_cleanml004_change_activation_function_mutated0_MP_selu_1,0.15619389587073607
MM_cleanml004_change_activation_function_mutated0_MP_selu_2,0.18942731277533043
MM_cleanml004_change_activation_function_mutated0_MP_sigmoid_1,0.1607012417823229
MM_cleanml004_change_activation_function_mutated0_MP_sigmoid_2,0.15446339017051153
MM_cleanml004_change_activation_function_mutated0_MP_softmax_1,0.1607629427792916
MM_cleanml004_change_activation_function_mutated0_MP_softmax_2,0.08192291281467787
MM_cleanml004_change_activation_function_mutated0_MP_softplus_1,0.16512345679012347
MM_cleanml004_change_activation_function_mutated0_MP_softplus_2,0.14714424007744434
MM_cleanml004_change_activation_function_mutated0_MP_softsign_1,0.1225444340505145
MM_cleanml004_change_activation_function_mutated0_MP_softsign_2,0.1923920994879298
MM_cleanml004_change_activation_function_mutated0_MP_tanh_1,0.14798206278026907
MM_cleanml004_change_activation_function_mutated0_MP_tanh_2,0.17184643510054848
MM_cleanml004_change_batch_size_mutated0_MP_100_100,0.12858464384828863
MM_cleanml004_change_batch_size_mutated0_MP_400_400,0.1361310133060389
MM_cleanml004_change_batch_size_mutated0_MP_50_50,0.13238095238095238
MM_cleanml004_change_batch_size_mutated0_MP_800_800,0.14799588900308325
MM_cleanml004_change_epochs_mutated0_MP_1,0.1867069486404834
MM_cleanml004_change_epochs_mutated0_MP_100,0.1651376146788991
MM_cleanml004_change_epochs_mutated0_MP_150,0.13285272914521112
MM_cleanml004_change_epochs_mutated0_MP_162,0.12250996015936255
MM_cleanml004_change_epochs_mutated0_MP_163,0.16597077244258873
MM_cleanml004_change_epochs_mutated0_MP_164,0.13201663201663202
MM_cleanml004_change_epochs_mutated0_MP_165,0.11235955056179775
MM_cleanml004_change_epochs_mutated0_MP_168,0.13668341708542714
MM_cleanml004_change_epochs_mutated0_MP_175,0.1267605633802817
MM_cleanml004_change_epochs_mutated0_MP_26,0.1856805664830842
MM_cleanml004_change_epochs_mutated0_MP_28,0.18368962787015045
MM_cleanml004_change_epochs_mutated0_MP_29,0.18709677419354842
MM_cleanml004_change_epochs_mutated0_MP_32,0.18642681929681107
MM_cleanml004_change_epochs_mutated0_MP_38,0.18448979591836737
MM_cleanml004_change_epochs_mutated0_MP_50,0.1917808219178082
MM_cleanml004_change_label_mutated0_MP_100,0.08192291281467787
MM_cleanml004_change_label_mutated0_MP_12.5,0.12222222222222223
MM_cleanml004_change_label_mutated0_MP_25.0,0.08629247804505535
MM_cleanml004_change_label_mutated0_MP_3.12,0.15929203539823006
MM_cleanml004_change_label_mutated0_MP_50.0,0.06427767957576731
MM_cleanml004_change_label_mutated0_MP_6.25,0.12404418011894648
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.0001,0.18900077459333853
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00011,0.184044233807267
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00012,0.18167330677290838
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00013,0.18035426731078905
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00015,0.1912972085385879
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00021,0.18479221927497788
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00033,0.17600000000000002
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00055,0.13627049180327871
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00078,0.1402439024390244
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00081,0.11842105263157895
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00082,0.14803625377643506
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00084,0.12449799196787148
MM_cleanml004_change_learning_rate_mutated0_MP_False_0.00089,0.127826941986234
MM_cleanml004_change_loss_function_mutated0_MP_binary_crossentropy,0.11298315163528247
MM_cleanml004_change_loss_function_mutated0_MP_categorical_crossentropy,0.12137823022709476
MM_cleanml004_change_loss_function_mutated0_MP_categorical_hinge,0.17914625612316307
MM_cleanml004_change_loss_function_mutated0_MP_hinge,0.18640504555010515
MM_cleanml004_change_loss_function_mutated0_MP_huber_loss,0.15876288659793814
MM_cleanml004_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.04910714285714286
MM_cleanml004_change_loss_function_mutated0_MP_logcosh,0.14384920634920637
MM_cleanml004_change_loss_function_mutated0_MP_mean_absolute_error,0.1825121443442054
MM_cleanml004_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1310861423220974
MM_cleanml004_change_loss_function_mutated0_MP_mean_squared_error,0.11318989710009357
MM_cleanml004_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2005347593582888
MM_cleanml004_change_loss_function_mutated0_MP_poisson,0.16051844466600199
MM_cleanml004_change_loss_function_mutated0_MP_squared_hinge,0.16367265469061876
MM_cleanml004_change_optimisation_function_mutated0_MP_adadelta,0.2102709260008087
MM_cleanml004_change_optimisation_function_mutated0_MP_adagrad,0.19201121233356694
MM_cleanml004_change_optimisation_function_mutated0_MP_adamax,0.1741198858230257
MM_cleanml004_change_optimisation_function_mutated0_MP_nadam,0.10466222645099905
MM_cleanml004_change_optimisation_function_mutated0_MP_rmsprop,0.133076181292189
MM_cleanml004_change_optimisation_function_mutated0_MP_sgd,0.17998560115190784
