,FM_defect4ml074_faulty
MM_defect4ml074_GF_0.01_1,0.3265 (unreliable)
MM_defect4ml074_GF_0.1_1,0.8000 (unreliable)
MM_defect4ml074_GF_0.2_1,0.8800 (unreliable)
MM_defect4ml074_GF_0.6_1,0.8000 (unreliable)
MM_defect4ml074_GF_1.0_1,0.9000 (unreliable)
MM_defect4ml074_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml074_NAI_0.01_1,0.3061 (unreliable)
MM_defect4ml074_NEB_0.01_1,0.0000 (unreliable)
MM_defect4ml074_NEB_0.1_1,0.4490 (unreliable)
MM_defect4ml074_NEB_0.2_1,0.8400 (unreliable)
MM_defect4ml074_NS_0.2_1,0.9600 (unreliable)
MM_defect4ml074_WS_0.2_1,0.9200 (unreliable)
