,FM_cleanml014_faulty
MM_cleanml014_original0_GF_0.01_1,0.0935 (reliable)
MM_cleanml014_original0_LA_0.01_1,0.2109 (reliable)
MM_cleanml014_original0_NAI_0.01_1,0.1354 (reliable)
MM_cleanml014_original0_NEB_0.01_1,0.1532 (reliable)
MM_cleanml014_original0_NS_0.01_1,0.1361 (reliable)
MM_cleanml014_original0_WS_0.01_1,0.1140 (reliable)
MM_cleanml014_original1_GF_0.01_1,0.0751 (reliable)
MM_cleanml014_original1_LA_0.01_1,0.0625 (reliable)
MM_cleanml014_original1_NAI_0.01_1,0.1139 (reliable)
MM_cleanml014_original1_NEB_0.01_1,0.0882 (reliable)
MM_cleanml014_original1_NS_0.01_1,0.1097 (reliable)
MM_cleanml014_original1_WS_0.01_1,0.1001 (reliable)
MM_cleanml014_original2_GF_0.01_1,0.1218 (reliable)
MM_cleanml014_original2_LA_0.01_1,0.1066 (reliable)
MM_cleanml014_original2_NAI_0.01_1,0.1996 (reliable)
MM_cleanml014_original2_NEB_0.01_1,0.1260 (reliable)
MM_cleanml014_original2_NS_0.01_1,0.1287 (reliable)
MM_cleanml014_original2_WS_0.01_1,0.1442 (reliable)
MM_cleanml014_original3_GF_0.01_1,0.0933 (reliable)
MM_cleanml014_original3_LA_0.01_1,0.1979 (reliable)
MM_cleanml014_original3_NAI_0.01_1,0.1921 (reliable)
MM_cleanml014_original3_NEB_0.01_1,0.1269 (reliable)
MM_cleanml014_original3_WS_0.01_1,0.1227 (reliable)
MM_cleanml014_original4_GF_0.01_1,0.0794 (reliable)
MM_cleanml014_original4_LA_0.01_1,0.1921 (reliable)
MM_cleanml014_original4_NAI_0.01_1,0.1386 (reliable)
MM_cleanml014_original4_NEB_0.01_1,0.0711 (reliable)
MM_cleanml014_original4_NS_0.01_1,0.1185 (reliable)
MM_cleanml014_original4_WS_0.01_1,0.0990 (reliable)
