,FM_deeplocalize008_faulty
MM_deeplocalize008_GF_0.01_1,0.1233 (reliable)
MM_deeplocalize008_GF_0.1_1,0.1396 (reliable)
MM_deeplocalize008_GF_0.2_1,0.1697 (reliable)
MM_deeplocalize008_GF_0.6_1,0.2186 (reliable)
MM_deeplocalize008_GF_1.0_1,0.2798 (reliable)
MM_deeplocalize008_LA_0.01_1,0.1289 (reliable)
MM_deeplocalize008_NAI_0.01_1,0.1191 (reliable)
MM_deeplocalize008_NAI_0.1_1,0.3139 (reliable)
MM_deeplocalize008_NAI_0.2_1,0.6043 (unreliable)
MM_deeplocalize008_NAI_0.6_1,0.6098 (reliable)
MM_deeplocalize008_NEB_0.01_1,0.1425 (reliable)
MM_deeplocalize008_NEB_0.1_1,0.3170 (reliable)
MM_deeplocalize008_NEB_0.2_1,0.5645 (unreliable)
MM_deeplocalize008_NEB_0.6_1,0.6437 (reliable)
MM_deeplocalize008_NS_0.01_1,0.1289 (reliable)
MM_deeplocalize008_NS_0.1_1,0.2765 (reliable)
MM_deeplocalize008_NS_0.2_1,0.4771 (unreliable)
MM_deeplocalize008_NS_0.6_1,0.6591 (unreliable)
MM_deeplocalize008_NS_1.0_1,0.6233 (reliable)
MM_deeplocalize008_WS_0.01_1,0.1315 (reliable)
MM_deeplocalize008_WS_0.1_1,0.3530 (reliable)
MM_deeplocalize008_WS_0.2_1,0.4145 (reliable)
MM_deeplocalize008_WS_0.6_1,0.6404 (reliable)
