,FM_deepfd027_faulty
MM_deepfd027_original0_GF_0.01_1,0.1859 (reliable)
MM_deepfd027_original0_LA_0.01_1,0.2312 (reliable)
MM_deepfd027_original0_LD_0.01_1,0.1675 (reliable)
MM_deepfd027_original0_LR_0.01_1,0.1675 (reliable)
MM_deepfd027_original0_NAI_0.01_1,0.2934 (reliable)
MM_deepfd027_original0_NEB_0.01_1,0.2243 (reliable)
MM_deepfd027_original0_NS_0.01_1,0.1989 (reliable)
MM_deepfd027_original0_WS_0.01_1,0.2110 (reliable)
MM_deepfd027_original1_GF_0.01_1,0.2201 (reliable)
MM_deepfd027_original1_LA_0.01_1,0.2204 (reliable)
MM_deepfd027_original1_LD_0.01_1,0.2027 (reliable)
MM_deepfd027_original1_LR_0.01_1,0.2027 (reliable)
MM_deepfd027_original1_NAI_0.01_1,0.2809 (reliable)
MM_deepfd027_original1_NEB_0.01_1,0.2437 (reliable)
MM_deepfd027_original1_NS_0.01_1,0.2474 (reliable)
MM_deepfd027_original1_WS_0.01_1,0.2234 (reliable)
MM_deepfd027_original2_GF_0.01_1,0.2523 (reliable)
MM_deepfd027_original2_LA_0.01_1,0.2711 (reliable)
MM_deepfd027_original2_LD_0.01_1,0.2181 (reliable)
MM_deepfd027_original2_LR_0.01_1,0.2181 (reliable)
MM_deepfd027_original2_NAI_0.01_1,0.3077 (reliable)
MM_deepfd027_original2_NEB_0.01_1,0.2649 (reliable)
MM_deepfd027_original2_NS_0.01_1,0.2819 (reliable)
MM_deepfd027_original2_WS_0.01_1,0.2294 (reliable)
MM_deepfd027_original3_GF_0.01_1,0.2008 (reliable)
MM_deepfd027_original3_LA_0.01_1,0.1800 (reliable)
MM_deepfd027_original3_LD_0.01_1,0.1800 (reliable)
MM_deepfd027_original3_LR_0.01_1,0.1800 (reliable)
MM_deepfd027_original3_NAI_0.01_1,0.2784 (reliable)
MM_deepfd027_original3_NEB_0.01_1,0.2089 (reliable)
MM_deepfd027_original3_NS_0.01_1,0.2241 (reliable)
MM_deepfd027_original3_WS_0.01_1,0.2097 (reliable)
MM_deepfd027_original4_GF_0.01_1,0.2065 (reliable)
MM_deepfd027_original4_LA_0.01_1,0.2507 (unreliable)
MM_deepfd027_original4_LD_0.01_1,0.1835 (reliable)
MM_deepfd027_original4_LR_0.01_1,0.1835 (reliable)
MM_deepfd027_original4_NAI_0.01_1,0.2600 (reliable)
MM_deepfd027_original4_NEB_0.01_1,0.2095 (reliable)
MM_deepfd027_original4_NS_0.01_1,0.2388 (reliable)
MM_deepfd027_original4_WS_0.01_1,0.2182 (reliable)
