,FM_deeplocalize038_faulty
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_normal_1,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_normal_2,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_normal_3,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_uniform_2,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2200 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_ones_1,0.1127 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_ones_2,0.2981 (unreliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_ones_3,0.2525 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_orthogonal_2,0.1679 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_orthogonal_3,0.2200 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_normal_1,0.1182 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_normal_2,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_normal_3,0.2765 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_uniform_2,0.3154 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_random_uniform_3,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2200 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.2200 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0000 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.1416 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_zeros_1,0.2525 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_zeros_2,0.2525 (reliable)
MM_deeplocalize038_change_weights_initialisation_mutated0_MP_zeros_3,0.0000 (reliable)
MM_deeplocalize038_delete_training_data_mutated0_MP_73.62,0.1340 (reliable)
MM_deeplocalize038_delete_training_data_mutated0_MP_77.25,0.3932 (reliable)
MM_deeplocalize038_delete_training_data_mutated0_MP_84.5,0.5062 (reliable)
MM_deeplocalize038_delete_training_data_mutated0_MP_99,0.2328 (reliable)
MM_deeplocalize038_disable_batching_mutated0_MP,0.1472 (reliable)
MM_deeplocalize038_remove_activation_function_mutated0_MP_1,0.0000 (reliable)
MM_deeplocalize038_remove_activation_function_mutated0_MP_2,0.0000 (reliable)
MM_deeplocalize038_remove_activation_function_mutated0_MP_3,0.0000 (reliable)
MM_deeplocalize038_remove_bias_mutated0_MP_1,0.1875 (reliable)
MM_deeplocalize038_remove_bias_mutated0_MP_2,0.2038 (reliable)
MM_deeplocalize038_remove_bias_mutated0_MP_3,0.0000 (reliable)
