,FM_deepfd015_faulty
MM_deepfd015_remove_bias_mutated0_MP_1,0.0202 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_3,0.0171 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_6,0.0238 (reliable)
MM_deepfd015_remove_bias_mutated0_MP_7,0.0163 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_100,0.3941 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_12.5,0.0260 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_15.62,0.0180 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_18.75,0.0176 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_21.88,0.0218 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_25.0,0.0172 (reliable)
MM_deepfd015_unbalance_train_data_mutated0_MP_50.0,0.0141 (reliable)
