,FM_deepfd022_faulty
MM_deepfd022_add_noise_mutated0_MP_100,0.21014492753623185
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_1,0.7122507122507122
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_3,0.31543624161073824
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_5,0.2626506024096385
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_1,0.44619422572178485
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_5,0.4502487562189055
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_1,0.32541567695961987
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_3,0.37641723356009066
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_5,0.41288782816229114
MM_deepfd022_change_activation_function_mutated0_MP_elu_2,0.4087403598971723
MM_deepfd022_change_activation_function_mutated0_MP_elu_4,0.2456140350877193
MM_deepfd022_change_activation_function_mutated0_MP_elu_6,0.5456989247311828
MM_deepfd022_change_activation_function_mutated0_MP_exponential_2,0.671957671957672
MM_deepfd022_change_activation_function_mutated0_MP_exponential_4,0.5710382513661203
MM_deepfd022_change_activation_function_mutated0_MP_exponential_6,0.5649867374005304
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_2,0.08200000000000002
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_4,0.6615776081424936
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_6,0.33571428571428574
MM_deepfd022_change_activation_function_mutated0_MP_linear_2,0.5185185185185185
MM_deepfd022_change_activation_function_mutated0_MP_linear_4,0.3823529411764706
MM_deepfd022_change_activation_function_mutated0_MP_linear_6,0.23529411764705882
MM_deepfd022_change_activation_function_mutated0_MP_relu_2,0.7875354107648725
MM_deepfd022_change_activation_function_mutated0_MP_relu_4,0.28665207877461707
MM_deepfd022_change_activation_function_mutated0_MP_relu_6,0.1134020618556701
MM_deepfd022_change_activation_function_mutated0_MP_selu_2,0.5689655172413793
MM_deepfd022_change_activation_function_mutated0_MP_selu_4,0.5404761904761906
MM_deepfd022_change_activation_function_mutated0_MP_selu_6,0.2929936305732484
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_2,0.3176733780760626
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_4,0.5128865979381443
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_6,0.45243619489559156
MM_deepfd022_change_activation_function_mutated0_MP_softmax_2,0.45744680851063824
MM_deepfd022_change_activation_function_mutated0_MP_softmax_4,0.4107981220657277
MM_deepfd022_change_activation_function_mutated0_MP_softmax_6,1.0
MM_deepfd022_change_activation_function_mutated0_MP_softplus_2,0.9789789789789791
MM_deepfd022_change_activation_function_mutated0_MP_softplus_4,0.4243119266055045
MM_deepfd022_change_activation_function_mutated0_MP_softplus_6,0.4396135265700483
MM_deepfd022_change_activation_function_mutated0_MP_softsign_2,0.4973118279569892
MM_deepfd022_change_activation_function_mutated0_MP_softsign_4,0.2892938496583144
MM_deepfd022_change_activation_function_mutated0_MP_softsign_6,0.32867132867132864
MM_deepfd022_change_activation_function_mutated0_MP_tanh_2,0.13901345291479822
MM_deepfd022_change_activation_function_mutated0_MP_tanh_4,0.4433734939759036
MM_deepfd022_change_activation_function_mutated0_MP_tanh_6,0.1506276150627615
MM_deepfd022_change_batch_size_mutated0_MP_2_2,0.4778067885117494
MM_deepfd022_change_batch_size_mutated0_MP_4_4,0.4248210023866349
MM_deepfd022_change_epochs_mutated0_MP_1,0.3579952267303102
MM_deepfd022_change_label_mutated0_MP_100,0.2517814726840855
MM_deepfd022_change_learning_rate_mutated0_MP_False_0.0001,0.5824468085106383
MM_deepfd022_change_loss_function_mutated0_MP_categorical_crossentropy,0.0
MM_deepfd022_change_loss_function_mutated0_MP_categorical_hinge,0.1841004184100418
MM_deepfd022_change_loss_function_mutated0_MP_hinge,0.47570332480818406
MM_deepfd022_change_loss_function_mutated0_MP_huber_loss,0.2599531615925058
MM_deepfd022_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0
MM_deepfd022_change_loss_function_mutated0_MP_logcosh,0.19777777777777777
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_error,0.3667425968109339
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_error,0.564039408866995
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.011881188118811883
MM_deepfd022_change_loss_function_mutated0_MP_poisson,0.20421052631578945
MM_deepfd022_change_loss_function_mutated0_MP_squared_hinge,0.0
MM_deepfd022_change_optimisation_function_mutated0_MP_adadelta,0.4402985074626866
MM_deepfd022_change_optimisation_function_mutated0_MP_adagrad,0.7011494252873564
MM_deepfd022_change_optimisation_function_mutated0_MP_adamax,0.41935483870967744
MM_deepfd022_change_optimisation_function_mutated0_MP_nadam,0.5903307888040714
MM_deepfd022_change_optimisation_function_mutated0_MP_rmsprop,0.36054421768707484
MM_deepfd022_change_optimisation_function_mutated0_MP_sgd,0.2645739910313901
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_1,0.06516853932584271
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_3,0.45744680851063824
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_5,0.2177777777777778
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3681818181818182
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.4951923076923077
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.46172839506172847
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4175257731958763
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.44619422572178474
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.3433179723502304
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_1,0.39764705882352935
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_3,0.20796460176991147
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_5,0.33809523809523806
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_1,0.49268292682926834
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_3,0.3176470588235294
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_5,0.3863080684596576
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_1,0.18764302059496568
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_3,0.2138228941684665
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_5,0.5824468085106382
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.2615384615384615
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.4682352941176471
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.3198198198198198
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.48333333333333345
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.5130641330166271
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.5546874999999999
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_1,0.33256880733944955
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_3,0.3103448275862069
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_5,0.26876513317191286
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4361702127659574
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_3,0.4153132250580046
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_5,0.27536231884057966
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_1,0.6946778711484592
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_3,0.3834586466165414
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_5,0.1715575620767494
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_1,0.017964071856287428
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_3,0.40492170022371365
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_5,0.5658536585365854
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.19008264462809912
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.47652582159624424
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.41491841491841486
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.3750000000000001
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.37819025522041755
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.2686915887850467
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_1,0.5153664302600474
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_3,1.0
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_5,0.5342105263157895
MM_deepfd022_delete_training_data_mutated0_MP_99,0.418013856812933
MM_deepfd022_disable_batching_mutated0_MP,0.6946564885496184
MM_deepfd022_make_output_classes_overlap_mutated0_MP_100,0.5299760191846523
MM_deepfd022_remove_activation_function_mutated0_MP_2,0.4346793349168645
MM_deepfd022_remove_activation_function_mutated0_MP_4,0.10084033613445378
MM_deepfd022_remove_activation_function_mutated0_MP_6,0.21788990825688073
MM_deepfd022_remove_bias_mutated0_MP_1,0.47105263157894733
MM_deepfd022_remove_bias_mutated0_MP_3,0.4275534441805225
MM_deepfd022_remove_bias_mutated0_MP_5,0.6155717761557177
MM_deepfd022_unbalance_train_data_mutated0_MP_100,0.3435448577680525
MM_deepfd022_unbalance_train_data_mutated0_MP_50.0,0.5153664302600474
MM_deepfd022_unbalance_train_data_mutated0_MP_75.0,0.45744680851063824
MM_deepfd022_unbalance_train_data_mutated0_MP_87.5,0.47297297297297297
MM_deepfd022_unbalance_train_data_mutated0_MP_93.75,0.2626506024096385
MM_deepfd022_unbalance_train_data_mutated0_MP_96.88,0.7012345679012345
