,FM_deeplocalize010_faulty
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_1,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_3,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_5,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l1_l2_5,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l2_1,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l2_3,0.0
MM_deeplocalize010_add_weights_regularisation_mutated0_MP_l2_5,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_elu_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_elu_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_elu_5,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_exponential_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_exponential_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_exponential_5,1.0
MM_deeplocalize010_change_activation_function_mutated0_MP_hard_sigmoid_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_hard_sigmoid_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_linear_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_linear_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_relu_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_selu_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_selu_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_sigmoid_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_sigmoid_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softmax_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softmax_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softmax_5,1.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softplus_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softplus_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softsign_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_softsign_3,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_tanh_1,0.0
MM_deeplocalize010_change_activation_function_mutated0_MP_tanh_3,0.0
MM_deeplocalize010_change_dropout_rate_mutated0_MP_0.9_0.9_2,0.0
MM_deeplocalize010_change_label_mutated0_MP_100,1.0
MM_deeplocalize010_change_label_mutated0_MP_12.5,0.0
MM_deeplocalize010_change_label_mutated0_MP_25.0,0.0
MM_deeplocalize010_change_label_mutated0_MP_3.12,0.0
MM_deeplocalize010_change_label_mutated0_MP_50.0,1.0
MM_deeplocalize010_change_label_mutated0_MP_53.12,1.0
MM_deeplocalize010_change_label_mutated0_MP_56.25,1.0
MM_deeplocalize010_change_label_mutated0_MP_6.25,0.0
MM_deeplocalize010_change_label_mutated0_MP_62.5,1.0
MM_deeplocalize010_change_label_mutated0_MP_75.0,1.0
MM_deeplocalize010_change_loss_function_mutated0_MP_categorical_hinge,0.0
MM_deeplocalize010_change_loss_function_mutated0_MP_hinge,0.0
MM_deeplocalize010_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0
MM_deeplocalize010_change_loss_function_mutated0_MP_poisson,0.0
MM_deeplocalize010_change_optimisation_function_mutated0_MP_adadelta,0.0
MM_deeplocalize010_change_optimisation_function_mutated0_MP_adagrad,0.0
MM_deeplocalize010_change_optimisation_function_mutated0_MP_adamax,0.0
MM_deeplocalize010_change_optimisation_function_mutated0_MP_sgd,0.0
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_constant_1,0.4285714285714285
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_constant_3,0.1111111111111111
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_ones_1,0.0
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_ones_3,0.2
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_zeros_1,0.25
MM_deeplocalize010_change_weights_initialisation_mutated0_MP_zeros_3,0.25
MM_deeplocalize010_delete_training_data_mutated0_MP_99,0.0
MM_deeplocalize010_disable_batching_mutated0_MP,0.2
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_100,0.8
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_12.5,0.0
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_25.0,0.0
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_3.12,0.0
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_50.0,0.0
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_6.25,0.0
MM_deeplocalize010_make_output_classes_overlap_mutated0_MP_95.0,0.0
MM_deeplocalize010_remove_activation_function_mutated0_MP_1,0.0
MM_deeplocalize010_remove_activation_function_mutated0_MP_3,0.0
MM_deeplocalize010_remove_bias_mutated0_MP_1,0.0
MM_deeplocalize010_unbalance_train_data_mutated0_MP_100,0.0
