,FM_deepfd050_faulty
MM_deepfd050_add_noise_mutated0_MP_100,0.2006420545746389
MM_deepfd050_add_noise_mutated0_MP_12.5,0.4384528514963298
MM_deepfd050_add_noise_mutated0_MP_18.75,0.3866181410974245
MM_deepfd050_add_noise_mutated0_MP_21.88,0.33813333333333334
MM_deepfd050_add_noise_mutated0_MP_25.0,0.35435192670439236
MM_deepfd050_add_noise_mutated0_MP_37.5,0.33030990173847324
MM_deepfd050_add_noise_mutated0_MP_43.75,0.3394451145958987
MM_deepfd050_add_noise_mutated0_MP_46.88,0.3467625899280576
MM_deepfd050_add_noise_mutated0_MP_50.0,0.33993320610687033
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_1,0.06929386795158607
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_4,0.3395758744147618
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_7,0.3261108063631377
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_1,0.07053794086213039
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_4,0.2841111961234379
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_7,0.37398373983739835
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_1,0.2492181391712275
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_4,0.37755915979792604
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_7,0.33933019651259344
MM_deepfd050_change_activation_function_mutated0_MP_elu_2,0.4676438053097345
MM_deepfd050_change_activation_function_mutated0_MP_elu_5,0.3894268516095263
MM_deepfd050_change_activation_function_mutated0_MP_elu_8,0.060281473653873846
MM_deepfd050_change_activation_function_mutated0_MP_exponential_2,0.21311475409836067
MM_deepfd050_change_activation_function_mutated0_MP_exponential_5,0.31234140715109565
MM_deepfd050_change_activation_function_mutated0_MP_exponential_8,0.1997300944669366
MM_deepfd050_change_activation_function_mutated0_MP_hard_sigmoid_2,0.1915682967959528
MM_deepfd050_change_activation_function_mutated0_MP_hard_sigmoid_5,0.2515382722126508
