,FM_deepfd047_faulty
MM_deepfd047_original0_GF_0.01_1,0.5049 (reliable)
MM_deepfd047_original0_LA_0.01_1,0.3029 (reliable)
MM_deepfd047_original0_LD_0.01_1,0.4648 (reliable)
MM_deepfd047_original0_LR_0.01_1,0.1322 (reliable)
MM_deepfd047_original0_NAI_0.01_1,0.6107 (reliable)
MM_deepfd047_original0_NEB_0.01_1,0.4939 (reliable)
MM_deepfd047_original0_NS_0.01_1,0.4898 (reliable)
MM_deepfd047_original0_WS_0.01_1,0.5086 (reliable)
MM_deepfd047_original1_GF_0.01_1,0.4929 (reliable)
MM_deepfd047_original1_LA_0.01_1,0.4667 (reliable)
MM_deepfd047_original1_LR_0.01_1,0.1145 (reliable)
MM_deepfd047_original1_NAI_0.01_1,0.4707 (reliable)
MM_deepfd047_original1_NEB_0.01_1,0.4744 (reliable)
MM_deepfd047_original1_NS_0.01_1,0.5117 (reliable)
MM_deepfd047_original1_WS_0.01_1,0.4786 (reliable)
MM_deepfd047_original2_GF_0.01_1,0.4519 (reliable)
MM_deepfd047_original2_LA_0.01_1,0.3361 (reliable)
MM_deepfd047_original2_LR_0.01_1,0.1124 (reliable)
MM_deepfd047_original2_NAI_0.01_1,0.5322 (reliable)
MM_deepfd047_original2_NEB_0.01_1,0.4553 (reliable)
MM_deepfd047_original2_NS_0.01_1,0.4799 (reliable)
MM_deepfd047_original2_WS_0.01_1,0.4731 (reliable)
MM_deepfd047_original3_GF_0.01_1,0.4409 (reliable)
MM_deepfd047_original3_LA_0.01_1,0.3424 (reliable)
MM_deepfd047_original3_LR_0.01_1,0.1195 (reliable)
MM_deepfd047_original3_NAI_0.01_1,0.5522 (reliable)
MM_deepfd047_original3_NEB_0.01_1,0.4384 (reliable)
MM_deepfd047_original3_NS_0.01_1,0.4343 (reliable)
MM_deepfd047_original3_WS_0.01_1,0.4468 (reliable)
MM_deepfd047_original4_GF_0.01_1,0.4082 (reliable)
MM_deepfd047_original4_LA_0.01_1,0.2161 (unreliable)
MM_deepfd047_original4_LR_0.01_1,0.1229 (reliable)
MM_deepfd047_original4_NAI_0.01_1,0.5098 (reliable)
MM_deepfd047_original4_NEB_0.01_1,0.5015 (reliable)
MM_deepfd047_original4_NS_0.01_1,0.3996 (reliable)
MM_deepfd047_original4_WS_0.01_1,0.4997 (reliable)
