,FM_deeplocalize015_faulty
MM_deeplocalize015_original0_GF_0.01_1,0.0048 (reliable)
MM_deeplocalize015_original0_LA_0.01_1,0.0831 (reliable)
MM_deeplocalize015_original0_NAI_0.01_1,0.0467 (reliable)
MM_deeplocalize015_original0_NEB_0.01_1,0.0053 (reliable)
MM_deeplocalize015_original0_NS_0.01_1,0.0304 (reliable)
MM_deeplocalize015_original0_WS_0.01_1,0.0052 (reliable)
MM_deeplocalize015_original1_GF_0.01_1,0.0052 (reliable)
MM_deeplocalize015_original1_LA_0.01_1,0.1030 (reliable)
MM_deeplocalize015_original1_NAI_0.01_1,0.0080 (reliable)
MM_deeplocalize015_original1_NEB_0.01_1,0.0057 (reliable)
MM_deeplocalize015_original1_NS_0.01_1,0.0065 (reliable)
MM_deeplocalize015_original1_WS_0.01_1,0.0056 (reliable)
MM_deeplocalize015_original2_GF_0.01_1,0.0044 (reliable)
MM_deeplocalize015_original2_LA_0.01_1,0.0618 (reliable)
MM_deeplocalize015_original2_NAI_0.01_1,0.0088 (reliable)
MM_deeplocalize015_original2_NEB_0.01_1,0.0048 (reliable)
MM_deeplocalize015_original2_NS_0.01_1,0.0045 (reliable)
MM_deeplocalize015_original2_WS_0.01_1,0.0152 (reliable)
MM_deeplocalize015_original3_GF_0.01_1,0.0062 (reliable)
MM_deeplocalize015_original3_LA_0.01_1,0.1769 (unreliable)
MM_deeplocalize015_original3_NAI_0.01_1,0.0092 (reliable)
MM_deeplocalize015_original3_NEB_0.01_1,0.0064 (reliable)
MM_deeplocalize015_original3_NS_0.01_1,0.0085 (reliable)
MM_deeplocalize015_original3_WS_0.01_1,0.0258 (reliable)
MM_deeplocalize015_original4_GF_0.01_1,0.0043 (reliable)
MM_deeplocalize015_original4_LA_0.01_1,0.1261 (reliable)
MM_deeplocalize015_original4_NAI_0.01_1,0.0060 (reliable)
MM_deeplocalize015_original4_NEB_0.01_1,0.0043 (reliable)
MM_deeplocalize015_original4_NS_0.01_1,0.0052 (reliable)
MM_deeplocalize015_original4_WS_0.01_1,0.0255 (reliable)
