,FM_cleanml006_faulty
MM_cleanml006_GF_0.01_1,0.1805 (unreliable)
MM_cleanml006_GF_0.1_1,0.2558 (unreliable)
MM_cleanml006_GF_0.2_1,0.2315 (reliable)
MM_cleanml006_GF_0.6_1,0.1725 (reliable)
MM_cleanml006_GF_1.0_1,0.1717 (reliable)
MM_cleanml006_LA_0.01_1,0.1751 (unreliable)
MM_cleanml006_NAI_0.01_1,0.2614 (unreliable)
MM_cleanml006_NAI_0.1_1,0.2058 (reliable)
MM_cleanml006_NAI_0.2_1,0.1646 (reliable)
MM_cleanml006_NEB_0.01_1,0.1661 (unreliable)
MM_cleanml006_NS_0.01_1,0.2008 (unreliable)
MM_cleanml006_NS_0.1_1,0.2243 (reliable)
MM_cleanml006_WS_0.01_1,0.2327 (unreliable)
