,FM_cleanml013_faulty
MM_cleanml013_GF_0.01_1,0.1875 (unreliable)
MM_cleanml013_GF_0.1_1,0.2000 (unreliable)
MM_cleanml013_GF_0.2_1,0.1579 (unreliable)
MM_cleanml013_GF_0.6_1,0.3125 (unreliable)
MM_cleanml013_GF_1.0_1,0.3125 (unreliable)
MM_cleanml013_LA_0.01_1,0.1167 (unreliable)
MM_cleanml013_NAI_0.01_1,0.3125 (unreliable)
MM_cleanml013_NAI_0.1_1,0.2353 (unreliable)
MM_cleanml013_NEB_0.01_1,0.1875 (unreliable)
MM_cleanml013_NEB_0.1_1,0.1875 (unreliable)
MM_cleanml013_NEB_0.2_1,0.2778 (unreliable)
MM_cleanml013_NS_0.01_1,0.2000 (unreliable)
MM_cleanml013_NS_0.1_1,0.1333 (unreliable)
MM_cleanml013_WS_0.01_1,0.2500 (unreliable)
