,FM_cleanml004_faulty
MM_cleanml004_add_noise_mutated0_MP_100,0.1826 (reliable)
MM_cleanml004_add_noise_mutated0_MP_12.5,0.1348 (reliable)
MM_cleanml004_add_noise_mutated0_MP_18.75,0.1197 (reliable)
MM_cleanml004_add_noise_mutated0_MP_21.88,0.1012 (reliable)
MM_cleanml004_add_noise_mutated0_MP_25.0,0.0993 (reliable)
MM_cleanml004_add_noise_mutated0_MP_31.25,0.0893 (reliable)
MM_cleanml004_add_noise_mutated0_MP_34.38,0.1137 (reliable)
MM_cleanml004_add_noise_mutated0_MP_37.5,0.0965 (reliable)
MM_cleanml004_add_noise_mutated0_MP_50.0,0.1599 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_1,0.1802 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_2,0.1787 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_l2_1,0.1850 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l1_l2_2,0.1868 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l2_1,0.2094 (reliable)
MM_cleanml004_add_weights_regularisation_mutated0_MP_l2_2,0.1499 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_elu_1,0.1696 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_elu_2,0.1626 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_exponential_1,0.1780 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_exponential_2,0.1595 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_hard_sigmoid_1,0.1803 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_hard_sigmoid_2,0.1655 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_linear_1,0.1827 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_linear_2,0.1871 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_relu_1,0.1226 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_relu_2,0.1648 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_selu_1,0.1562 (reliable)
MM_cleanml004_change_activation_function_mutated0_MP_selu_2,0.1894 (reliable)
