,FM_cleanml007_faulty
MM_cleanml007_GF_0.01_1,0.0216 (reliable)
MM_cleanml007_GF_0.1_1,0.0737 (reliable)
MM_cleanml007_GF_0.2_1,0.1078 (reliable)
MM_cleanml007_GF_0.6_1,0.1580 (reliable)
MM_cleanml007_GF_1.0_1,0.1928 (reliable)
MM_cleanml007_LA_0.01_1,0.1168 (reliable)
MM_cleanml007_NAI_0.01_1,0.0635 (reliable)
MM_cleanml007_NAI_0.1_1,0.1603 (reliable)
MM_cleanml007_NEB_0.01_1,0.0213 (reliable)
MM_cleanml007_NEB_0.1_1,0.1054 (reliable)
MM_cleanml007_NS_0.01_1,0.0470 (reliable)
MM_cleanml007_WS_0.01_1,0.0349 (reliable)
MM_cleanml007_WS_0.2_1,0.1754 (reliable)
