,FM_defect4ml061_faulty
MM_defect4ml061_GF_0.01_1,0.0508 (unreliable)
MM_defect4ml061_GF_0.1_1,0.0508 (unreliable)
MM_defect4ml061_GF_0.2_1,0.1167 (unreliable)
MM_defect4ml061_GF_0.6_1,0.2333 (unreliable)
MM_defect4ml061_GF_1.0_1,0.1746 (unreliable)
MM_defect4ml061_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml061_NAI_0.01_1,0.3188 (unreliable)
MM_defect4ml061_NAI_0.1_1,0.3235 (unreliable)
MM_defect4ml061_NAI_0.2_1,0.3279 (unreliable)
MM_defect4ml061_NEB_0.01_1,0.2051 (unreliable)
MM_defect4ml061_NEB_0.1_1,0.1791 (unreliable)
MM_defect4ml061_NEB_0.2_1,0.0333 (unreliable)
MM_defect4ml061_NS_0.01_1,0.2708 (unreliable)
MM_defect4ml061_NS_0.1_1,0.2131 (unreliable)
MM_defect4ml061_NS_0.2_1,0.2381 (unreliable)
MM_defect4ml061_NS_0.6_1,0.2476 (reliable)
MM_defect4ml061_NS_1.0_1,0.2301 (reliable)
MM_defect4ml061_WS_0.01_1,0.1111 (unreliable)
MM_defect4ml061_WS_0.1_1,0.2381 (unreliable)
MM_defect4ml061_WS_0.2_1,0.2286 (unreliable)
