,FM_defect4ml100_faulty
MM_defect4ml100_add_noise_mutated0_MP_100,0.20097508125677138
MM_defect4ml100_add_noise_mutated0_MP_50.0,0.16790531241398293
MM_defect4ml100_add_noise_mutated0_MP_56.25,0.20556920556920555
MM_defect4ml100_add_noise_mutated0_MP_59.38,0.16639477977161496
MM_defect4ml100_add_noise_mutated0_MP_62.5,0.20176162950729423
MM_defect4ml100_add_noise_mutated0_MP_75.0,0.17210194573855853
MM_defect4ml100_add_noise_mutated0_MP_87.5,0.18244358833241606
MM_defect4ml100_add_noise_mutated0_MP_93.75,0.1956521739130435
MM_defect4ml100_add_noise_mutated0_MP_96.88,0.20107962213225372
MM_defect4ml100_add_weights_regularisation_mutated0_MP_l1_1,0.17761752136752135
MM_defect4ml100_add_weights_regularisation_mutated0_MP_l1_l2_1,0.19640461497182718
MM_defect4ml100_add_weights_regularisation_mutated0_MP_l2_1,0.18731117824773413
MM_defect4ml100_change_activation_function_mutated0_MP_elu_1,0.12225352112676058
MM_defect4ml100_change_activation_function_mutated0_MP_elu_2,0.13568825343425847
MM_defect4ml100_change_activation_function_mutated0_MP_elu_3,0.4992561737578102
MM_defect4ml100_change_activation_function_mutated0_MP_exponential_1,0.11285354242509099
MM_defect4ml100_change_activation_function_mutated0_MP_exponential_2,0.11628563364380469
MM_defect4ml100_change_activation_function_mutated0_MP_exponential_3,0.17240421987784563
MM_defect4ml100_change_activation_function_mutated0_MP_hard_sigmoid_1,0.38884120171673825
MM_defect4ml100_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4777232999360478
MM_defect4ml100_change_activation_function_mutated0_MP_hard_sigmoid_3,0.5092654610404109
MM_defect4ml100_change_activation_function_mutated0_MP_linear_1,0.12809684684684683
MM_defect4ml100_change_activation_function_mutated0_MP_linear_2,0.1339135317237507
MM_defect4ml100_change_activation_function_mutated0_MP_linear_3,0.5019350997320632
MM_defect4ml100_change_activation_function_mutated0_MP_relu_1,0.17751315425090003
MM_defect4ml100_change_activation_function_mutated0_MP_relu_2,0.19825708061002176
MM_defect4ml100_change_activation_function_mutated0_MP_selu_1,0.10661764705882353
MM_defect4ml100_change_activation_function_mutated0_MP_selu_2,0.09690252912759306
MM_defect4ml100_change_activation_function_mutated0_MP_selu_3,0.5011083197872026
MM_defect4ml100_change_activation_function_mutated0_MP_sigmoid_1,0.4205035155364028
MM_defect4ml100_change_activation_function_mutated0_MP_sigmoid_2,0.41470457574411373
MM_defect4ml100_change_activation_function_mutated0_MP_sigmoid_3,0.20296215030170048
MM_defect4ml100_change_activation_function_mutated0_MP_softmax_1,0.41895664952241
MM_defect4ml100_change_activation_function_mutated0_MP_softmax_2,0.5077947631300136
MM_defect4ml100_change_activation_function_mutated0_MP_softmax_3,0.15393013100436678
MM_defect4ml100_change_activation_function_mutated0_MP_softplus_1,0.23376281882724162
MM_defect4ml100_change_activation_function_mutated0_MP_softplus_2,0.22213396875827376
MM_defect4ml100_change_activation_function_mutated0_MP_softplus_3,0.2925831202046036
MM_defect4ml100_change_activation_function_mutated0_MP_softsign_1,0.14534093996196684
MM_defect4ml100_change_activation_function_mutated0_MP_softsign_2,0.1495251017639077
MM_defect4ml100_change_activation_function_mutated0_MP_softsign_3,0.5
MM_defect4ml100_change_activation_function_mutated0_MP_tanh_1,0.12377759150600724
MM_defect4ml100_change_activation_function_mutated0_MP_tanh_2,0.11945297236952272
MM_defect4ml100_change_activation_function_mutated0_MP_tanh_3,0.4958961349052381
MM_defect4ml100_change_batch_size_mutated0_MP_128_128,0.5110624315443593
MM_defect4ml100_change_batch_size_mutated0_MP_16_16,0.09237744403513742
MM_defect4ml100_change_batch_size_mutated0_MP_64_64,0.3422619047619047
MM_defect4ml100_change_batch_size_mutated0_MP_8_8,0.05542791499138427
MM_defect4ml100_change_epochs_mutated0_MP_1,0.5271565495207667
