,FM_defect4ml044_faulty
MM_defect4ml044_original0_GF_0.01_1,0.09375
MM_defect4ml044_original0_LA_0.01_1,0.1256281407035176
MM_defect4ml044_original0_LD_0.01_1,0.0763888888888889
MM_defect4ml044_original0_LR_0.01_1,0.0763888888888889
MM_defect4ml044_original0_NAI_0.01_1,0.04104903078677309
MM_defect4ml044_original0_NEB_0.01_1,0.07547169811320754
MM_defect4ml044_original0_NS_0.01_1,0.060538116591928245
MM_defect4ml044_original0_WS_0.01_1,0.04632152588555859
MM_defect4ml044_original1_GF_0.01_1,0.1343283582089552
MM_defect4ml044_original1_LA_0.01_1,0.004132231404958678
MM_defect4ml044_original1_LD_0.01_1,0.13138686131386865
MM_defect4ml044_original1_LR_0.01_1,0.13138686131386865
MM_defect4ml044_original1_NAI_0.01_1,0.11550151975683892
MM_defect4ml044_original1_NEB_0.01_1,0.03977272727272727
MM_defect4ml044_original1_NS_0.01_1,0.13793103448275862
MM_defect4ml044_original1_WS_0.01_1,0.061452513966480445
MM_defect4ml044_original2_GF_0.01_1,0.0921985815602837
MM_defect4ml044_original2_LA_0.01_1,0.007653061224489796
MM_defect4ml044_original2_LD_0.01_1,0.06382978723404255
MM_defect4ml044_original2_LR_0.01_1,0.06382978723404255
MM_defect4ml044_original2_NAI_0.01_1,0.014858002633063756
MM_defect4ml044_original2_NEB_0.01_1,0.10622710622710622
MM_defect4ml044_original2_NS_0.01_1,0.12500000000000003
MM_defect4ml044_original2_WS_0.01_1,0.0273972602739726
MM_defect4ml044_original3_GF_0.01_1,0.15151515151515152
MM_defect4ml044_original3_LA_0.01_1,0.02670278637770898
MM_defect4ml044_original3_LD_0.01_1,0.14935064935064934
MM_defect4ml044_original3_LR_0.01_1,0.14935064935064934
MM_defect4ml044_original3_NAI_0.01_1,0.12893081761006292
MM_defect4ml044_original3_NEB_0.01_1,0.03693181818181818
MM_defect4ml044_original3_NS_0.01_1,0.04588235294117647
MM_defect4ml044_original3_WS_0.01_1,0.08530805687203791
MM_defect4ml044_original4_GF_0.01_1,0.14482758620689656
MM_defect4ml044_original4_LA_0.01_1,0.012044564890093345
MM_defect4ml044_original4_LD_0.01_1,0.11564625850340136
MM_defect4ml044_original4_LR_0.01_1,0.11564625850340136
MM_defect4ml044_original4_NAI_0.01_1,0.10614525139664803
MM_defect4ml044_original4_NEB_0.01_1,0.08333333333333333
MM_defect4ml044_original4_NS_0.01_1,0.04618117229129663
MM_defect4ml044_original4_WS_0.01_1,0.04133545310015898
