,FM_cleanml007_faulty
MM_cleanml007_change_epochs_mutated0_MP_180,0.1322 (reliable)
MM_cleanml007_change_epochs_mutated0_MP_181,0.1303 (reliable)
MM_cleanml007_change_epochs_mutated0_MP_182,0.1321 (reliable)
MM_cleanml007_change_epochs_mutated0_MP_188,0.1318 (reliable)
MM_cleanml007_change_label_mutated0_MP_100,0.1955 (reliable)
MM_cleanml007_change_label_mutated0_MP_12.5,0.1714 (reliable)
MM_cleanml007_change_label_mutated0_MP_25.0,0.2003 (reliable)
MM_cleanml007_change_label_mutated0_MP_3.12,0.1443 (reliable)
MM_cleanml007_change_label_mutated0_MP_50.0,0.2253 (reliable)
MM_cleanml007_change_label_mutated0_MP_6.25,0.1622 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.0001,0.1423 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00055,0.1423 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00078,0.1359 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00079,0.1334 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00081,0.1259 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00084,0.1266 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00089,0.1324 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_binary_crossentropy,0.1324 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_categorical_crossentropy,0.1952 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_categorical_hinge,0.1849 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_hinge,0.1848 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_huber_loss,0.1406 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2815 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_logcosh,0.1482 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_absolute_error,0.1775 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1815 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_squared_error,0.1432 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1436 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_poisson,0.1378 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_squared_hinge,0.1290 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adadelta,0.2908 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adagrad,0.2034 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adamax,0.1285 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_nadam,0.1250 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_rmsprop,0.1367 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_sgd,0.1732 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_constant_1,0.2746 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_constant_2,0.1306 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1358 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.1385 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1327 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.1314 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_normal_1,0.1398 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_normal_2,0.1373 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1346 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_uniform_2,0.1397 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_identity_1,0.1365 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_identity_2,0.1701 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1345 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.1303 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1276 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.1276 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_ones_1,0.2718 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_ones_2,0.2083 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1302 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_orthogonal_2,0.1381 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_normal_1,0.1312 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_normal_2,0.1289 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1254 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_uniform_2,0.1347 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1366 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.1280 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1357 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.1379 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_zeros_1,0.2746 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_zeros_2,0.1308 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_24.75,0.1633 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_37.12,0.1801 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_43.31,0.2060 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_46.41,0.1857 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_49.5,0.2109 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_52.59,0.2028 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_55.69,0.2095 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_61.88,0.2236 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_74.25,0.2461 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_99,0.3290 (reliable)
MM_cleanml007_disable_batching_mutated0_MP,0.1448 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_100,0.1942 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_12.5,0.1491 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_25.0,0.1585 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_3.12,0.1500 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_50.0,0.1773 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_6.25,0.1457 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_9.38,0.1485 (reliable)
MM_cleanml007_remove_activation_function_mutated0_MP_1,0.1830 (reliable)
MM_cleanml007_remove_activation_function_mutated0_MP_2,0.1983 (reliable)
MM_cleanml007_remove_bias_mutated0_MP_1,0.1297 (reliable)
MM_cleanml007_remove_bias_mutated0_MP_2,0.1331 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_100,0.2816 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_25.0,0.1675 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_37.5,0.1825 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_43.75,0.1935 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_46.88,0.2102 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_50.0,0.2098 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_53.12,0.2158 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_56.25,0.2208 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_62.5,0.2416 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_75.0,0.2557 (reliable)
