,FM_defect4ml010_faulty
MM_defect4ml010_add_activation_function_mutated0_MP_elu_7,0.7535545023696683
MM_defect4ml010_add_activation_function_mutated0_MP_elu_9,0.7314148681055156
MM_defect4ml010_add_activation_function_mutated0_MP_exponential_7,0.7386091127098322
MM_defect4ml010_add_activation_function_mutated0_MP_exponential_9,0.675417661097852
MM_defect4ml010_add_activation_function_mutated0_MP_hard_sigmoid_7,0.7494199535962878
MM_defect4ml010_add_activation_function_mutated0_MP_hard_sigmoid_9,0.7193396226415093
MM_defect4ml010_add_activation_function_mutated0_MP_linear_7,0.7043879907621247
MM_defect4ml010_add_activation_function_mutated0_MP_linear_9,0.6859122401847575
MM_defect4ml010_add_activation_function_mutated0_MP_relu_7,0.7115839243498817
MM_defect4ml010_add_activation_function_mutated0_MP_relu_9,0.7476190476190476
MM_defect4ml010_add_activation_function_mutated0_MP_selu_7,0.6859122401847574
MM_defect4ml010_add_activation_function_mutated0_MP_selu_9,0.7046004842615013
MM_defect4ml010_add_activation_function_mutated0_MP_sigmoid_7,0.7230046948356808
MM_defect4ml010_add_activation_function_mutated0_MP_sigmoid_9,0.6951501154734412
MM_defect4ml010_add_activation_function_mutated0_MP_softmax_7,0.7080459770114943
MM_defect4ml010_add_activation_function_mutated0_MP_softmax_9,0.6978922716627635
MM_defect4ml010_add_activation_function_mutated0_MP_softplus_7,0.7231503579952268
MM_defect4ml010_add_activation_function_mutated0_MP_softplus_9,0.7423887587822015
MM_defect4ml010_add_activation_function_mutated0_MP_softsign_7,0.7156177156177156
MM_defect4ml010_add_activation_function_mutated0_MP_softsign_9,0.7488038277511962
MM_defect4ml010_add_activation_function_mutated0_MP_tanh_7,0.7669902912621359
MM_defect4ml010_add_activation_function_mutated0_MP_tanh_9,0.7180094786729857
MM_defect4ml010_add_noise_mutated0_MP_100,0.7315914489311163
MM_defect4ml010_add_noise_mutated0_MP_12.5,0.679814385150812
MM_defect4ml010_add_noise_mutated0_MP_18.75,0.6830985915492959
MM_defect4ml010_add_noise_mutated0_MP_21.88,0.673611111111111
MM_defect4ml010_add_noise_mutated0_MP_25.0,0.6876456876456877
MM_defect4ml010_add_noise_mutated0_MP_37.5,0.6937354988399073
MM_defect4ml010_add_noise_mutated0_MP_43.75,0.6768149882903982
MM_defect4ml010_add_noise_mutated0_MP_46.88,0.7047619047619048
MM_defect4ml010_add_noise_mutated0_MP_50.0,0.699530516431925
MM_defect4ml010_add_noise_mutated0_MP_75.0,0.7530266343825667
MM_defect4ml010_add_noise_mutated0_MP_87.5,0.723404255319149
MM_defect4ml010_add_noise_mutated0_MP_93.75,0.7518072289156628
MM_defect4ml010_add_noise_mutated0_MP_96.88,0.7298578199052131
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_1,0.7469879518072289
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_10,0.6099773242630385
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_12,0.6566125290023201
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_4,0.7382075471698113
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_7,0.7071428571428572
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_9,0.6059225512528474
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_1,0.758454106280193
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_10,0.6221719457013575
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_12,0.6413793103448275
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_4,0.7662650602409637
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_7,0.6578947368421052
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_9,0.6068181818181818
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_1,0.6761229314420805
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_10,0.6018099547511313
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_12,0.676056338028169
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_4,0.7360774818401938
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_7,0.6496519721577726
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_9,0.5949656750572083
MM_defect4ml010_change_activation_function_mutated0_MP_elu_11,0.6833712984054671
MM_defect4ml010_change_activation_function_mutated0_MP_elu_13,0.6945054945054946
MM_defect4ml010_change_activation_function_mutated0_MP_elu_2,0.6980676328502414
MM_defect4ml010_change_activation_function_mutated0_MP_elu_5,0.6132723112128147
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_11,0.7000000000000001
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_13,0.6889400921658986
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_2,0.7596153846153846
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_5,0.6627358490566038
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_11,0.6458333333333333
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_13,0.6883116883116883
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_2,0.727710843373494
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_5,0.6192660550458715
MM_defect4ml010_change_activation_function_mutated0_MP_linear_11,0.6903669724770641
MM_defect4ml010_change_activation_function_mutated0_MP_linear_13,0.7350427350427352
MM_defect4ml010_change_activation_function_mutated0_MP_linear_2,0.6682134570765662
MM_defect4ml010_change_activation_function_mutated0_MP_linear_5,0.703448275862069
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_11,0.6423529411764706
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_13,0.6976744186046512
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_2,0.727710843373494
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_5,0.6287015945330297
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_11,0.6818181818181818
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_13,0.6735632183908046
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_2,0.7482014388489208
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_5,0.636986301369863
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_11,0.7076566125290022
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_13,0.6951501154734412
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_2,0.7268408551068883
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_5,0.6422018348623852
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_11,0.6729411764705883
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_13,0.7394209354120268
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_2,0.6997635933806148
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_5,0.6816037735849055
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_11,0.6896551724137931
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_13,0.7374429223744291
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_2,0.7056074766355142
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_5,0.7021276595744681
MM_defect4ml010_change_batch_size_mutated0_MP_1024_1024,0.7694174757281552
MM_defect4ml010_change_batch_size_mutated0_MP_2048_2048,0.7748184019370461
MM_defect4ml010_change_batch_size_mutated0_MP_256_256,0.7191283292978209
MM_defect4ml010_change_batch_size_mutated0_MP_64_64,0.6990950226244343
MM_defect4ml010_change_epochs_mutated0_MP_1,0.7427293064876959
MM_defect4ml010_change_epochs_mutated0_MP_14,0.7827160493827161
MM_defect4ml010_change_epochs_mutated0_MP_26,0.7658536585365854
MM_defect4ml010_change_epochs_mutated0_MP_4,0.7829268292682927
MM_defect4ml010_change_epochs_mutated0_MP_5,0.7759036144578314
MM_defect4ml010_change_epochs_mutated0_MP_50,0.728813559322034
MM_defect4ml010_change_epochs_mutated0_MP_6,0.7439613526570047
MM_defect4ml010_change_epochs_mutated0_MP_75,0.6792452830188678
MM_defect4ml010_change_epochs_mutated0_MP_8,0.7666666666666667
MM_defect4ml010_change_epochs_mutated0_MP_88,0.6896551724137931
MM_defect4ml010_change_epochs_mutated0_MP_94,0.6894117647058824
MM_defect4ml010_change_epochs_mutated0_MP_95,0.6908665105386417
MM_defect4ml010_change_epochs_mutated0_MP_96,0.6997578692493948
MM_defect4ml010_change_epochs_mutated0_MP_97,0.7062937062937062
MM_defect4ml010_change_label_mutated0_MP_100,0.7283372365339579
MM_defect4ml010_change_label_mutated0_MP_12.5,0.7116279069767443
