,FM_cleanml004_faulty
MM_cleanml004_original0_GF_0.01_1,0.1474 (reliable)
MM_cleanml004_original0_LA_0.01_1,0.0981 (reliable)
MM_cleanml004_original0_NAI_0.01_1,0.1254 (reliable)
MM_cleanml004_original0_NEB_0.01_1,0.1437 (reliable)
MM_cleanml004_original0_NS_0.01_1,0.1476 (reliable)
MM_cleanml004_original0_WS_0.01_1,0.1529 (reliable)
MM_cleanml004_original1_GF_0.01_1,0.0877 (reliable)
MM_cleanml004_original1_LA_0.01_1,0.1091 (reliable)
MM_cleanml004_original1_NAI_0.01_1,0.0843 (reliable)
MM_cleanml004_original1_NEB_0.01_1,0.0914 (reliable)
MM_cleanml004_original1_NS_0.01_1,0.1246 (reliable)
MM_cleanml004_original1_WS_0.01_1,0.0993 (reliable)
MM_cleanml004_original2_GF_0.01_1,0.0959 (reliable)
MM_cleanml004_original2_LA_0.01_1,0.1156 (reliable)
MM_cleanml004_original2_NAI_0.01_1,0.1050 (reliable)
MM_cleanml004_original2_NEB_0.01_1,0.1008 (reliable)
MM_cleanml004_original2_NS_0.01_1,0.1035 (reliable)
MM_cleanml004_original2_WS_0.01_1,0.1262 (reliable)
MM_cleanml004_original3_GF_0.01_1,0.0691 (reliable)
MM_cleanml004_original3_LA_0.01_1,0.0799 (reliable)
MM_cleanml004_original3_NAI_0.01_1,0.1015 (reliable)
MM_cleanml004_original3_NEB_0.01_1,0.0689 (reliable)
MM_cleanml004_original3_NS_0.01_1,0.1301 (reliable)
MM_cleanml004_original3_WS_0.01_1,0.0821 (reliable)
MM_cleanml004_original4_GF_0.01_1,0.1206 (reliable)
MM_cleanml004_original4_LA_0.01_1,0.1118 (reliable)
MM_cleanml004_original4_NAI_0.01_1,0.1560 (reliable)
MM_cleanml004_original4_NEB_0.01_1,0.1256 (reliable)
MM_cleanml004_original4_NS_0.01_1,0.1376 (reliable)
MM_cleanml004_original4_WS_0.01_1,0.1114 (reliable)
