,FM_deepfd015_faulty
MM_deepfd015_original0_GF_0.01_1,0.0208 (reliable)
MM_deepfd015_original0_LA_0.01_1,0.0297 (reliable)
MM_deepfd015_original0_NAI_0.01_1,0.0240 (reliable)
MM_deepfd015_original0_NEB_0.01_1,0.0209 (reliable)
MM_deepfd015_original0_NS_0.01_1,0.0184 (reliable)
MM_deepfd015_original0_WS_0.01_1,0.0203 (reliable)
MM_deepfd015_original1_GF_0.01_1,0.0180 (reliable)
MM_deepfd015_original1_LA_0.01_1,0.0153 (reliable)
MM_deepfd015_original1_NAI_0.01_1,0.0181 (reliable)
MM_deepfd015_original1_NEB_0.01_1,0.0348 (reliable)
MM_deepfd015_original1_NS_0.01_1,0.0163 (reliable)
MM_deepfd015_original1_WS_0.01_1,0.0146 (reliable)
MM_deepfd015_original2_GF_0.01_1,0.0215 (reliable)
MM_deepfd015_original2_LA_0.01_1,0.0226 (reliable)
MM_deepfd015_original2_NAI_0.01_1,0.0235 (reliable)
MM_deepfd015_original2_NEB_0.01_1,0.0391 (reliable)
MM_deepfd015_original2_NS_0.01_1,0.0194 (reliable)
MM_deepfd015_original2_WS_0.01_1,0.0183 (reliable)
MM_deepfd015_original3_GF_0.01_1,0.0079 (reliable)
MM_deepfd015_original3_LA_0.01_1,0.0089 (reliable)
MM_deepfd015_original3_NAI_0.01_1,0.0308 (reliable)
MM_deepfd015_original3_NEB_0.01_1,0.0300 (reliable)
MM_deepfd015_original3_NS_0.01_1,0.0087 (reliable)
MM_deepfd015_original3_WS_0.01_1,0.0077 (reliable)
MM_deepfd015_original4_GF_0.01_1,0.0101 (reliable)
MM_deepfd015_original4_LA_0.01_1,0.0189 (reliable)
MM_deepfd015_original4_NAI_0.01_1,0.0090 (reliable)
MM_deepfd015_original4_NEB_0.01_1,0.0097 (reliable)
MM_deepfd015_original4_NS_0.01_1,0.0249 (reliable)
MM_deepfd015_original4_WS_0.01_1,0.0106 (reliable)
