,FM_defect4ml010_faulty
MM_defect4ml010_original0_GF_0.01_1,0.5919 (unreliable)
MM_defect4ml010_original0_LA_0.01_1,0.6181 (unreliable)
MM_defect4ml010_original0_LD_0.01_1,0.5629 (unreliable)
MM_defect4ml010_original0_LR_0.01_1,0.7595 (unreliable)
MM_defect4ml010_original0_NAI_0.01_1,0.6303 (unreliable)
MM_defect4ml010_original0_NEB_0.01_1,0.5899 (unreliable)
MM_defect4ml010_original0_NS_0.01_1,0.5929 (unreliable)
MM_defect4ml010_original0_WS_0.01_1,0.6313 (unreliable)
MM_defect4ml010_original1_GF_0.01_1,0.5871 (unreliable)
MM_defect4ml010_original1_LA_0.01_1,0.6528 (unreliable)
MM_defect4ml010_original1_LD_0.01_1,0.5534 (unreliable)
MM_defect4ml010_original1_LR_0.01_1,0.7162 (unreliable)
MM_defect4ml010_original1_NAI_0.01_1,0.6550 (unreliable)
MM_defect4ml010_original1_NEB_0.01_1,0.6102 (unreliable)
MM_defect4ml010_original1_NS_0.01_1,0.5924 (unreliable)
MM_defect4ml010_original1_WS_0.01_1,0.5792 (unreliable)
MM_defect4ml010_original2_GF_0.01_1,0.5188 (unreliable)
MM_defect4ml010_original2_LA_0.01_1,0.5764 (unreliable)
MM_defect4ml010_original2_LD_0.01_1,0.4930 (unreliable)
MM_defect4ml010_original2_LR_0.01_1,0.5545 (unreliable)
MM_defect4ml010_original2_NAI_0.01_1,0.6116 (unreliable)
MM_defect4ml010_original2_NEB_0.01_1,0.5327 (unreliable)
MM_defect4ml010_original2_NS_0.01_1,0.5604 (unreliable)
MM_defect4ml010_original2_WS_0.01_1,0.6227 (unreliable)
MM_defect4ml010_original3_GF_0.01_1,0.5553 (unreliable)
MM_defect4ml010_original3_LA_0.01_1,0.6127 (unreliable)
MM_defect4ml010_original3_LD_0.01_1,0.5419 (unreliable)
MM_defect4ml010_original3_LR_0.01_1,0.6622 (unreliable)
MM_defect4ml010_original3_NAI_0.01_1,0.6505 (unreliable)
MM_defect4ml010_original3_NEB_0.01_1,0.6387 (unreliable)
MM_defect4ml010_original3_NS_0.01_1,0.6102 (unreliable)
MM_defect4ml010_original3_WS_0.01_1,0.6560 (unreliable)
MM_defect4ml010_original4_GF_0.01_1,0.5603 (unreliable)
MM_defect4ml010_original4_LA_0.01_1,0.5783 (unreliable)
MM_defect4ml010_original4_LD_0.01_1,0.5139 (unreliable)
MM_defect4ml010_original4_LR_0.01_1,0.5803 (unreliable)
MM_defect4ml010_original4_NAI_0.01_1,0.6882 (unreliable)
MM_defect4ml010_original4_NEB_0.01_1,0.5681 (unreliable)
MM_defect4ml010_original4_NS_0.01_1,0.5845 (unreliable)
MM_defect4ml010_original4_WS_0.01_1,0.6005 (unreliable)
