,FM_deeplocalize002_faulty
MM_deeplocalize002_add_noise_mutated0_MP_100,0.0686188811188811
MM_deeplocalize002_add_noise_mutated0_MP_50.0,0.09503003823047515
MM_deeplocalize002_add_noise_mutated0_MP_62.5,0.09244644870349496
MM_deeplocalize002_add_noise_mutated0_MP_65.62,0.08244680851063829
MM_deeplocalize002_add_noise_mutated0_MP_68.75,0.08556701030927835
MM_deeplocalize002_add_noise_mutated0_MP_75.0,0.08083832335329343
MM_deeplocalize002_add_noise_mutated0_MP_78.12,0.08060322412896516
MM_deeplocalize002_add_noise_mutated0_MP_81.25,0.08466603951081843
MM_deeplocalize002_add_noise_mutated0_MP_87.5,0.08739255014326648
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_1,0.015255749690567342
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_3,0.014498711834676317
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_5,0.01508097165991903
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_1,0.015073684210526317
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_3,0.014616152651431107
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_5,0.014463433782233226
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_1,0.07861153649821337
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_3,0.08269525267993874
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_5,0.06399651719634307
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_1,0.1735319894829097
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_3,0.15436241610738252
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_5,0.016218172248174224
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_1,0.15630550621669625
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_3,0.20178448867536036
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_5,0.02106676305054991
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_1,0.02491489824002318
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_3,0.025904059040590406
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_5,0.03697083725305739
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_1,0.20000000000000004
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_3,0.18198362147406733
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_5,0.02044225612168638
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_1,0.09939393939393941
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_3,0.10760667903525047
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_5,0.01719207347845103
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_1,0.2561576354679803
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_3,0.25410733844468786
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_5,0.017283863700366095
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_1,0.029254571026722926
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_3,0.029049295774647883
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_5,0.09342977697408078
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_1,0.014324181772756297
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_3,0.014962099785043556
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_5,0.09662921348314604
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_1,0.051311817970745306
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_3,0.05985440819627931
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_5,0.10585141354372123
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_1,0.1375176304654443
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_3,0.10318840579710145
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_5,0.02047674522806703
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_1,0.18540268456375836
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_3,0.18825561312607947
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_5,0.026257532898782437
MM_deeplocalize002_change_batch_size_mutated0_MP_1000_1000,0.2593856655290102
MM_deeplocalize002_change_batch_size_mutated0_MP_4000_4000,0.042009527934170635
MM_deeplocalize002_change_batch_size_mutated0_MP_500_500,0.4910591471801925
MM_deeplocalize002_change_batch_size_mutated0_MP_8000_8000,0.03031924380238987
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.125_0.125_2,0.09645909645909646
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.1069908814589666
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.25_0.25_2,0.0913793103448276
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.09689440993788821
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.75_0.75_2,0.07431874483897608
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.07840083073727935
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.9_0.9_2,0.05385556915544676
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.07797356828193833
MM_deeplocalize002_change_epochs_mutated0_MP_1,0.024051086178085462
