,FM_deepfd028_faulty
MM_deepfd028_original0_GF_0.01_1,0.2555 (unreliable)
MM_deepfd028_original0_LD_0.01_1,0.2463 (unreliable)
MM_deepfd028_original0_LR_0.01_1,0.2463 (unreliable)
MM_deepfd028_original0_NAI_0.01_1,0.2099 (reliable)
MM_deepfd028_original0_NEB_0.01_1,0.2649 (unreliable)
MM_deepfd028_original0_NS_0.01_1,0.2593 (unreliable)
MM_deepfd028_original0_WS_0.01_1,0.4684 (unreliable)
MM_deepfd028_original1_GF_0.01_1,0.1452 (unreliable)
MM_deepfd028_original1_LA_0.01_1,0.2099 (unreliable)
MM_deepfd028_original1_LD_0.01_1,0.1514 (unreliable)
MM_deepfd028_original1_LR_0.01_1,0.1514 (unreliable)
MM_deepfd028_original1_NAI_0.01_1,0.2228 (unreliable)
MM_deepfd028_original1_NEB_0.01_1,0.1505 (unreliable)
MM_deepfd028_original1_NS_0.01_1,0.2108 (unreliable)
MM_deepfd028_original1_WS_0.01_1,0.1878 (unreliable)
MM_deepfd028_original2_GF_0.01_1,0.2404 (unreliable)
MM_deepfd028_original2_LD_0.01_1,0.1957 (unreliable)
MM_deepfd028_original2_LR_0.01_1,0.1957 (unreliable)
MM_deepfd028_original2_NAI_0.01_1,0.3053 (unreliable)
MM_deepfd028_original2_NEB_0.01_1,0.2240 (unreliable)
MM_deepfd028_original2_NS_0.01_1,0.2162 (unreliable)
MM_deepfd028_original2_WS_0.01_1,0.2554 (unreliable)
MM_deepfd028_original3_GF_0.01_1,0.1881 (unreliable)
MM_deepfd028_original3_LA_0.01_1,0.2000 (unreliable)
MM_deepfd028_original3_LD_0.01_1,0.1872 (unreliable)
MM_deepfd028_original3_LR_0.01_1,0.1872 (unreliable)
MM_deepfd028_original3_NAI_0.01_1,0.2160 (unreliable)
MM_deepfd028_original3_NEB_0.01_1,0.1881 (unreliable)
MM_deepfd028_original3_WS_0.01_1,0.2243 (unreliable)
MM_deepfd028_original4_GF_0.01_1,0.1626 (unreliable)
MM_deepfd028_original4_LA_0.01_1,0.1478 (unreliable)
MM_deepfd028_original4_LD_0.01_1,0.1478 (unreliable)
MM_deepfd028_original4_LR_0.01_1,0.1478 (unreliable)
MM_deepfd028_original4_NAI_0.01_1,0.2136 (unreliable)
MM_deepfd028_original4_NEB_0.01_1,0.1724 (unreliable)
MM_deepfd028_original4_NS_0.01_1,0.2222 (unreliable)
MM_deepfd028_original4_WS_0.01_1,0.2100 (unreliable)
